subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps
1,SVM-rbf,f0,0.7,0.0,0.0,0.0
1,KNN,f0,0.646,0.032999999999999995,0.4189055167088034,0.0692640823084591
2,SVM-rbf,"f0,f1",0.719,0.021071307505705496,0.40191180172764324,0.06411400958487615
2,KNN,"f0,f1",0.696,0.024879710609249435,0.5554935353905414,0.032489567508649286
3,SVM-rbf,"f0,f1,f2",0.807,0.014696938456699036,0.7051834192838097,0.038887996003640096
3,KNN,"f0,f1,f2",0.7859999999999999,0.023643180835073784,0.7064834927695828,0.043436503890343155
4,SVM-rbf,"f0,f1,f2,f3",0.858,0.018466185312619406,0.8058010705423696,0.03276735305142967
4,KNN,"f0,f1,f2,f3",0.8379999999999999,0.027313000567495308,0.7888948718374389,0.04538758594441997
5,SVM-rbf,"f0,f1,f2,f3,f4",0.866,0.023323807579381222,0.8192698934789435,0.03715137832590078
5,KNN,"f0,f1,f2,f3,f4",0.853,0.024819347291981736,0.8116202603408949,0.03457922034131165
6,SVM-rbf,"f0,f1,f2,f3,f4,f5",0.9244999999999999,0.022632940595512522,0.9003167540182613,0.03269983558752484
6,KNN,"f0,f1,f2,f3,f4,f5",0.909,0.018814887722226795,0.8834273165212817,0.025378872674204345
7,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34",0.924,0.02022374841615666,0.8997716454129925,0.029292659193800374
7,KNN,"f0,f1,f2,f3,f4,f5,f34",0.9099999999999999,0.022022715545545236,0.8850629087204384,0.028812272990797347
8,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56",0.9239999999999998,0.01743559577416267,0.9001044014765419,0.025805021121633166
8,KNN,"f0,f1,f2,f3,f4,f5,f34,f56",0.9075,0.024418230894149556,0.8805989235252595,0.03341248892073002
9,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24",0.9185000000000001,0.021336588293351864,0.8917806075619378,0.032361401011088725
9,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24",0.9055,0.019805302320338378,0.8756092148309218,0.028797330001268412
10,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30",0.917,0.022045407685048583,0.8889702313548306,0.033889006824155146
10,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30",0.9040000000000001,0.019595917942265423,0.8732267117322096,0.029089972579170398
11,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13",0.9149999999999998,0.023345235059857482,0.8863276793336536,0.03484367992267182
11,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13",0.8985,0.02086264604502506,0.8660964696430071,0.02905217554294591
12,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23",0.9115,0.02025462910052908,0.881255454059759,0.03069663545051308
12,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23",0.8845000000000001,0.016194134740701662,0.8442138332490201,0.025019391759945515
13,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33",0.915,0.021794494717703342,0.8864955103416705,0.03198915165218188
13,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33",0.883,0.02379075450674066,0.8424993964134082,0.03449802653470624
14,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51",0.9094999999999999,0.02229910312097774,0.8778789335631725,0.03343922082758014
14,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51",0.883,0.02204540768504862,0.8421504002515604,0.03182216416135003
15,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60",0.9105000000000001,0.021731313812100715,0.879362212276431,0.032875756841842005
15,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60",0.8734999999999999,0.018980252896102324,0.8295310917166651,0.028292516940114636
16,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45",0.9109999999999999,0.022113344387495966,0.8803765432764493,0.03354678990679324
16,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45",0.8745,0.02274313083108834,0.8310293367583466,0.03208539653262338
17,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47",0.914,0.021189620100417073,0.885242960266587,0.031491827858073494
17,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47",0.873,0.023366642891095867,0.8291738995562354,0.032601049194387374
18,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11",0.909,0.01997498435543818,0.878060344483437,0.03003587545107522
18,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11",0.867,0.016763054614240228,0.8174442548429933,0.026187040334662025
19,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58",0.909,0.019467922333931784,0.8782483355311328,0.029465217362041347
19,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58",0.8779999999999999,0.023043437243605844,0.8357008604414,0.03509600191742814
20,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31",0.907,0.02111871208194286,0.8751980365606281,0.03161598010703056
20,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31",0.8734999999999999,0.018980252896102324,0.8297622317177566,0.02923377334177441
21,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35",0.9085000000000001,0.018980252896102306,0.877449738118074,0.02886271137033914
21,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35",0.8744999999999999,0.01955121479601717,0.830431626949629,0.031156867744543994
22,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37",0.9105000000000001,0.02114828598255658,0.8802121454234444,0.031137311802764682
22,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37",0.8799999999999999,0.0196214168703486,0.838552248556659,0.02974137810177281
23,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40",0.9115,0.0196277864263905,0.8819019918245967,0.02856701963505323
23,KNN,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40",0.881,0.021189620100417108,0.8397413450816158,0.03326723293574906
24,SVM-rbf,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26",0.9095000000000001,0.020910523666326463,0.8789313551285908,0.030792333626788532
