subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps
20,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.983,0.007218802609235915,0.982253292955926,0.007595959739362476
20,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.9606666666666668,0.01143095213298816,0.9589148283058295,0.012084934381879676
21,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48",0.9823333333333334,0.007895146188218011,0.9815423744985038,0.008322000374884866
21,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48",0.9573333333333334,0.011430952132988151,0.955421371816725,0.012156972317156648
22,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70",0.9823333333333333,0.007461009761866473,0.9815459004687804,0.007837148418528348
22,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70",0.9576666666666667,0.01155181563410896,0.9557618640263501,0.012288284046583005
23,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38",0.982,0.008192137151629673,0.9811989494519324,0.008626216134482894
23,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38",0.9533333333333334,0.014907119849998603,0.9511636672209359,0.015788879972690583
24,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44",0.9813333333333333,0.006863753427324639,0.98051646923397,0.007191469958413484
24,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44",0.9526666666666666,0.011623730516108464,0.9504841136766349,0.012271848537918371
25,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27",0.9790000000000001,0.006999999999999992,0.9780672634729299,0.007348978632514214
25,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27",0.9490000000000001,0.013666666666666666,0.9464722423720795,0.014449827962081037
26,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37",0.9786666666666667,0.0076303487615064025,0.9777264559402535,0.007996117645011822
26,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37",0.9416666666666667,0.01392439904947027,0.9386487916666304,0.01473841921718752
27,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47",0.9780000000000001,0.007333333333333319,0.9770235465367275,0.007732236547745036
27,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47",0.9423333333333332,0.01549551906555926,0.9394146696534026,0.016302501339686547
28,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65",0.9776666666666667,0.006999999999999978,0.9766734002547096,0.007384607606398241
28,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65",0.942,0.015289793254906278,0.9390897054622818,0.016099173801047945
29,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74",0.978,0.006531972647421789,0.9770207976327265,0.006882291829816632
29,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74",0.9433333333333334,0.015129074290546943,0.9404354661208931,0.016004156725323807
30,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59",0.9773333333333334,0.007423685817106685,0.9763076907711037,0.007829776931859283
30,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59",0.943,0.01696073897761142,0.9400968042352542,0.017971686805864022
31,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61",0.9763333333333332,0.009597453365925315,0.9752992745635503,0.010033112847943157
31,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61",0.9396666666666667,0.016563010998406475,0.9364882560963205,0.01759942312954326
32,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25",0.9773333333333334,0.01019803902718557,0.9763068013031162,0.010684826052335512
32,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25",0.9366666666666665,0.01801234144814173,0.9332875299285892,0.01924668570052462
33,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72",0.975,0.00957427107756338,0.9738727346954764,0.01002703754672679
33,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72",0.9359999999999999,0.012364824660660927,0.9326012212411101,0.013305951195686823
34,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45",0.9759999999999998,0.007272474743090461,0.9749283599078241,0.007590219821259846
34,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45",0.9366666666666665,0.011254628677422756,0.9333677605733245,0.01208703317632757
35,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49",0.9766666666666666,0.0063245553203367475,0.9756267058758515,0.006620060020947624
35,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49",0.9386666666666666,0.01156623438193165,0.9354813961896757,0.012624617876737442
36,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51",0.9776666666666667,0.008698658900466595,0.9766663656623373,0.00910586394188536
36,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51",0.9390000000000001,0.011357816691600516,0.9357775035482108,0.012312990150072554
37,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54",0.9786666666666667,0.007774602526460383,0.9777302358517618,0.008121301883265729
37,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54",0.9380000000000001,0.01375984496036685,0.9346549439569275,0.014913468090318242
38,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40",0.9773333333333334,0.0075718777944003505,0.976318915983813,0.007911633784630842
38,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40",0.9349999999999999,0.012494443209327537,0.9315092823112583,0.013537301970149095
39,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67",0.9766666666666666,0.008164965809277254,0.9756241792606911,0.008554236432459986
39,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67",0.933,0.013535960336164651,0.9294543796298071,0.014691032081214054
40,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62",0.976,0.007859884081701064,0.9749184311687449,0.008239426906763854
40,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62",0.933,0.014333333333333335,0.929438007860513,0.015619291377015655
41,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60",0.975,0.007923242882669802,0.9738641083687988,0.008317487614293483
41,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60",0.9326666666666666,0.014437605218471814,0.9290988005052041,0.015715614925524375
42,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69",0.9763333333333332,0.007520342781785629,0.9752849643715512,0.007876630663855425
42,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69",0.9349999999999999,0.012494443209327551,0.9314867916788252,0.013514984818259856
43,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64",0.9766666666666666,0.008027729719194852,0.9756051643970347,0.008421767740292267
43,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64",0.9346666666666665,0.011661903789690611,0.9311932799253082,0.012721084567750417
44,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24",0.9760000000000002,0.008406346808612328,0.9748987404002447,0.008821423709435769
44,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24",0.9383333333333332,0.016346933113652297,0.9351657565077343,0.017358688409842032
45,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46",0.9773333333333334,0.008273115763993906,0.976314799338253,0.008680877998032082
45,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46",0.9410000000000001,0.018800118202938105,0.9380450621494095,0.01981706414778856
46,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35",0.977,0.008225975119502033,0.9759534839638656,0.008652382384564637
46,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35",0.9386666666666666,0.01845113667079739,0.9355865638487529,0.01939955092148518
47,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52",0.9763333333333332,0.008089774066341055,0.975251892203546,0.00850229528086184
47,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52",0.9380000000000001,0.018511257835886422,0.9348442733576393,0.019493063657128638
48,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43",0.9753333333333332,0.008459051693633007,0.9741906966551512,0.008875175033715297
48,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43",0.9380000000000001,0.01765093639316498,0.9349188604387872,0.018649999828524288
49,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57",0.977,0.008089774066341043,0.9759384147875352,0.008501522069470534
49,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57",0.937,0.01822391591044886,0.9337522295457665,0.019376437510487107
50,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29",0.9746666666666666,0.008589399151150062,0.9735070254256627,0.00900555458021882
50,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29",0.9363333333333334,0.018040078836979757,0.9330520275421719,0.01922409247993561
51,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71",0.9766666666666666,0.009999999999999998,0.9755973910181996,0.010478143356131522
51,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71",0.9323333333333335,0.017891649200426178,0.9288626409095903,0.01911287671123344
52,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41",0.9756666666666668,0.0094339811320566,0.974555516312499,0.009886705953416336
52,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41",0.9353333333333333,0.016343534229508332,0.9320955036104215,0.01727850711262274
53,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41,f36",0.9746666666666668,0.010561986345169897,0.9734778807586741,0.011134066945639405
53,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41,f36",0.9303333333333335,0.019290181728307036,0.9269544081384138,0.020565845428914
54,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41,f36,f23",0.9743333333333333,0.008950481054731705,0.9731763803518042,0.009365450936641068
54,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41,f36,f23",0.9259999999999998,0.01848723283181606,0.9222229687281358,0.019583889774159497
55,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f48,f70,f38,f44,f27,f37,f47,f65,f74,f59,f61,f25,f72,f45,f49,f51,f54,f40,f67,f62,f60,f69,f64,f24,f46,f35,f52,f43,f57,f29,f71,f41,f36,f23,f50",0.9746666666666666,0.010022197585581932,0.9735087048767277,0.01050395308363417
