feature,level,Hostility,N1,kDN
f0,0,0.6981132075471698,0.6226415094339622,0.6364779874213836
f0,1,0.1378299120234604,0.2903225806451613,0.318475073313783
f0,dataset,0.316,0.396,0.41960000000000003
f1,0,0.7358490566037735,0.7295597484276729,0.6792452830188679
f1,1,0.1378299120234604,0.3387096774193548,0.3390029325513197
f1,dataset,0.328,0.463,0.44720000000000004
f10,0,0.7547169811320755,0.7169811320754716,0.6981132075471698
f10,1,0.17888563049853373,0.3357771260997067,0.34310850439882695
f10,dataset,0.362,0.457,0.456
f100,0,0.7169811320754716,0.6981132075471698,0.6754716981132076
f100,1,0.16422287390029325,0.3255131964809384,0.31730205278592377
f100,dataset,0.34,0.444,0.43119999999999997
f101,0,0.6855345911949685,0.6540880503144654,0.6893081761006289
f101,1,0.12316715542521994,0.3064516129032258,0.29501466275659827
f101,dataset,0.302,0.417,0.4204000000000001
f102,0,0.779874213836478,0.7169811320754716,0.6918238993710691
f102,1,0.1378299120234604,0.33284457478005863,0.32492668621700876
f102,dataset,0.342,0.455,0.44160000000000005
f103,0,0.710691823899371,0.660377358490566,0.6867924528301887
f103,1,0.10263929618768329,0.30791788856304986,0.3155425219941349
f103,dataset,0.296,0.42,0.43360000000000004
f104,0,0.8113207547169812,0.7169811320754716,0.7044025157232704
f104,1,0.12023460410557185,0.3343108504398827,0.34017595307917886
f104,dataset,0.34,0.456,0.45600000000000007
f105,0,0.6226415094339622,0.6226415094339622,0.6767295597484276
f105,1,0.11730205278592376,0.2903225806451613,0.2909090909090909
f105,dataset,0.278,0.396,0.4136
f106,0,0.6792452830188679,0.660377358490566,0.6578616352201258
f106,1,0.11730205278592376,0.30791788856304986,0.318475073313783
f106,dataset,0.296,0.42,0.42640000000000006
f107,0,0.6352201257861635,0.6981132075471698,0.7018867924528303
f107,1,0.15249266862170088,0.32404692082111436,0.3143695014662757
f107,dataset,0.306,0.443,0.43760000000000004
f108,0,0.8238993710691824,0.6855345911949685,0.69937106918239
f108,1,0.12903225806451613,0.3196480938416422,0.3313782991202346
f108,dataset,0.35,0.436,0.4484
f109,0,0.7295597484276729,0.6729559748427673,0.6704402515723271
f109,1,0.11143695014662756,0.312316715542522,0.3149560117302053
f109,dataset,0.308,0.427,0.428
f11,0,0.7735849056603774,0.6886792452830188,0.6880503144654089
f11,1,0.1348973607038123,0.32111436950146627,0.3219941348973607
f11,dataset,0.338,0.438,0.4384
f110,0,0.7232704402515723,0.6761006289308176,0.6930817610062894
f110,1,0.093841642228739,0.3152492668621701,0.30674486803519063
f110,dataset,0.294,0.43,0.42960000000000004
f111,0,0.7232704402515723,0.6918238993710691,0.7018867924528301
f111,1,0.1495601173020528,0.32111436950146627,0.32316715542521995
f111,dataset,0.332,0.439,0.44360000000000005
f112,0,0.8113207547169812,0.6792452830188679,0.7056603773584906
f112,1,0.1466275659824047,0.3181818181818182,0.3161290322580645
f112,dataset,0.358,0.433,0.44000000000000006
f113,0,0.8113207547169812,0.6698113207547169,0.7006289308176101
f113,1,0.08504398826979472,0.31378299120234604,0.33255131964809387
f113,dataset,0.316,0.427,0.4496
f114,0,0.6855345911949685,0.6729559748427673,0.6679245283018868
f114,1,0.09970674486803519,0.312316715542522,0.30791788856304986
f114,dataset,0.286,0.427,0.42240000000000005
f115,0,0.6477987421383647,0.6918238993710691,0.6591194968553459
f115,1,0.12903225806451613,0.32111436950146627,0.3102639296187683
f115,dataset,0.294,0.439,0.4212
f116,0,0.7610062893081762,0.7421383647798742,0.6981132075471698
f116,1,0.14076246334310852,0.3460410557184751,0.330791788856305
f116,dataset,0.338,0.472,0.4476
f117,0,0.6918238993710691,0.6226415094339622,0.6842767295597484
f117,1,0.16422287390029325,0.28885630498533726,0.32492668621700876
f117,dataset,0.332,0.395,0.4392
f118,0,0.6163522012578616,0.6729559748427673,0.6515723270440251
f118,1,0.18181818181818182,0.3152492668621701,0.3085043988269795
f118,dataset,0.32,0.429,0.4176
f119,0,0.7358490566037735,0.6886792452830188,0.6641509433962265
f119,1,0.12316715542521994,0.32111436950146627,0.32903225806451614
f119,dataset,0.318,0.438,0.4356000000000001
f12,0,0.7232704402515723,0.6855345911949685,0.6792452830188679
f12,1,0.11436950146627566,0.3196480938416422,0.3243401759530792
f12,dataset,0.308,0.436,0.43720000000000003
f120,0,0.7861635220125787,0.6981132075471698,0.6955974842767296
f120,1,0.15542521994134897,0.3255131964809384,0.3255131964809384
f120,dataset,0.356,0.444,0.44320000000000004
f121,0,0.6540880503144654,0.7484276729559748,0.6679245283018868
f121,1,0.14076246334310852,0.34750733137829914,0.31730205278592377
f121,dataset,0.304,0.475,0.42880000000000007
f122,0,0.6666666666666666,0.6509433962264151,0.6452830188679246
f122,1,0.1466275659824047,0.3035190615835777,0.3020527859237537
f122,dataset,0.312,0.414,0.41120000000000007
f123,0,0.610062893081761,0.6415094339622641,0.6088050314465409
f123,1,0.11143695014662756,0.29765395894428154,0.28152492668621704
f123,dataset,0.27,0.407,0.3856
f124,0,0.7295597484276729,0.6666666666666666,0.7069182389937108
f124,1,0.1378299120234604,0.31085043988269795,0.3337243401759531
f124,dataset,0.326,0.424,0.45239999999999997
f125,0,0.7924528301886793,0.6415094339622641,0.6880503144654089
f125,1,0.15542521994134897,0.30058651026392963,0.3131964809384164
f125,dataset,0.358,0.409,0.4324
f126,0,0.7295597484276729,0.6729559748427673,0.6679245283018868
f126,1,0.12903225806451613,0.31378299120234604,0.3032258064516129
f126,dataset,0.32,0.428,0.4192000000000001
f127,0,0.660377358490566,0.6823899371069182,0.6842767295597484
f127,1,0.1378299120234604,0.31671554252199413,0.30381231671554254
f127,dataset,0.304,0.433,0.42480000000000007
f128,0,0.7484276729559748,0.6981132075471698,0.6943396226415095
f128,1,0.09090909090909091,0.32697947214076245,0.31730205278592377
f128,dataset,0.3,0.445,0.43720000000000003
f129,0,0.7987421383647799,0.6761006289308176,0.6716981132075471
f129,1,0.1378299120234604,0.31378299120234604,0.3096774193548387
f129,dataset,0.348,0.429,0.4248
f13,0,0.7358490566037735,0.6918238993710691,0.6968553459119496
f13,1,0.11436950146627566,0.3225806451612903,0.31671554252199413
f13,dataset,0.312,0.44,0.43760000000000004
f130,0,0.7358490566037735,0.6666666666666666,0.6704402515723271
f130,1,0.10850439882697947,0.3093841642228739,0.3032258064516129
f130,dataset,0.308,0.423,0.42
f131,0,0.6792452830188679,0.6666666666666666,0.6477987421383647
f131,1,0.12023460410557185,0.3093841642228739,0.31671554252199413
f131,dataset,0.298,0.423,0.422
f132,0,0.7547169811320755,0.710691823899371,0.6880503144654089
f132,1,0.1378299120234604,0.3313782991202346,0.3255131964809384
f132,dataset,0.334,0.452,0.4408
f133,0,0.6918238993710691,0.6572327044025157,0.6591194968553459
f133,1,0.1466275659824047,0.3064516129032258,0.3161290322580645
f133,dataset,0.32,0.418,0.4252
f134,0,0.7421383647798742,0.6981132075471698,0.710691823899371
f134,1,0.11436950146627566,0.32404692082111436,0.3161290322580645
f134,dataset,0.314,0.443,0.44160000000000005
f135,0,0.8050314465408805,0.7044025157232704,0.7044025157232704
f135,1,0.13196480938416422,0.3284457478005865,0.3255131964809384
f135,dataset,0.346,0.448,0.44600000000000006
f136,0,0.6729559748427673,0.6666666666666666,0.6792452830188679
f136,1,0.10850439882697947,0.3093841642228739,0.30146627565982403
f136,dataset,0.288,0.423,0.42160000000000003
f137,0,0.7987421383647799,0.6949685534591195,0.6666666666666666
f137,1,0.17888563049853373,0.32404692082111436,0.3085043988269795
f137,dataset,0.376,0.442,0.42240000000000005
f138,0,0.6415094339622641,0.6226415094339622,0.6578616352201258
f138,1,0.16715542521994134,0.2903225806451613,0.30381231671554254
f138,dataset,0.318,0.396,0.4164
f139,0,0.7861635220125787,0.6352201257861635,0.6553459119496855
f139,1,0.09970674486803519,0.29765395894428154,0.30791788856304986
f139,dataset,0.318,0.405,0.4184
f14,0,0.6792452830188679,0.710691823899371,0.6867924528301887
f14,1,0.10263929618768329,0.33284457478005863,0.32609970674486805
f14,dataset,0.286,0.453,0.4408000000000001
f140,0,0.7421383647798742,0.7044025157232704,0.719496855345912
f140,1,0.1436950146627566,0.32991202346041054,0.3337243401759531
f140,dataset,0.334,0.449,0.45640000000000003
f141,0,0.8113207547169812,0.7610062893081762,0.7295597484276729
f141,1,0.08797653958944282,0.3563049853372434,0.34252199413489737
f141,dataset,0.318,0.485,0.4656
f142,0,0.6226415094339622,0.6477987421383647,0.6867924528301887
f142,1,0.18475073313782991,0.3020527859237537,0.3026392961876833
f142,dataset,0.324,0.412,0.4248
f143,0,0.7295597484276729,0.7264150943396226,0.6830188679245284
f143,1,0.1495601173020528,0.3387096774193548,0.32492668621700876
f143,dataset,0.334,0.462,0.4388
f144,0,0.7421383647798742,0.7169811320754716,0.689308176100629
f144,1,0.16715542521994134,0.3357771260997067,0.3055718475073314
f144,dataset,0.35,0.457,0.42760000000000004
f145,0,0.6792452830188679,0.6981132075471698,0.6767295597484277
f145,1,0.12023460410557185,0.3225806451612903,0.29794721407624636
f145,dataset,0.298,0.442,0.41840000000000005
f146,0,0.6729559748427673,0.6855345911949685,0.6767295597484276
f146,1,0.12903225806451613,0.32111436950146627,0.32023460410557186
f146,dataset,0.302,0.437,0.43360000000000004
f147,0,0.6477987421383647,0.6666666666666666,0.6352201257861635
f147,1,0.12316715542521994,0.30791788856304986,0.2920821114369502
f147,dataset,0.29,0.422,0.40120000000000006
f148,0,0.7672955974842768,0.6981132075471698,0.7056603773584906
f148,1,0.10557184750733138,0.32404692082111436,0.3313782991202346
f148,dataset,0.316,0.443,0.4504000000000001
f149,0,0.7295597484276729,0.6477987421383647,0.6729559748427673
f149,1,0.12609970674486803,0.3020527859237537,0.30791788856304986
f149,dataset,0.318,0.412,0.424
f15,0,0.6792452830188679,0.6163522012578616,0.6566037735849057
