feature,level,Hostility,N1,kDN
f0,0,0.68,0.6633333333333333,0.6556666666666666
f0,1,0.13142857142857142,0.2842857142857143,0.2815714285714286
f0,dataset,0.296,0.398,0.3938000000000001
f1,0,0.71,0.6925,0.6723333333333333
f1,1,0.10642857142857143,0.29678571428571426,0.2845714285714286
f1,dataset,0.2875,0.4155,0.40090000000000003
f10,0,0.7783333333333333,0.6883333333333334,0.7076666666666667
f10,1,0.11857142857142858,0.2957142857142857,0.30128571428571427
f10,dataset,0.3165,0.4135,0.4232
f11,0,0.785,0.7166666666666667,0.7203333333333333
f11,1,0.12428571428571429,0.30714285714285716,0.309
f11,dataset,0.3225,0.43,0.4324000000000001
f12,0,0.735,0.6975,0.6990000000000001
f12,1,0.11428571428571428,0.29892857142857143,0.29714285714285715
f12,dataset,0.3005,0.4185,0.41770000000000007
f13,0,0.7666666666666667,0.715,0.7030000000000001
f13,1,0.10571428571428572,0.30642857142857144,0.3005714285714286
f13,dataset,0.304,0.429,0.42130000000000006
f14,0,0.735,0.6883333333333334,0.681
f14,1,0.10571428571428572,0.29464285714285715,0.3028571428571429
f14,dataset,0.2945,0.41275,0.41630000000000006
f15,0,0.725,0.7066666666666667,0.7
f15,1,0.11714285714285715,0.3032142857142857,0.29928571428571427
f15,dataset,0.2995,0.42425,0.41950000000000004
f16,0,0.775,0.7275,0.6960000000000001
f16,1,0.11357142857142857,0.31142857142857144,0.29414285714285715
f16,dataset,0.312,0.43625,0.41470000000000007
f17,0,0.7383333333333333,0.6966666666666667,0.6896666666666667
f17,1,0.12071428571428572,0.2985714285714286,0.2957142857142857
f17,dataset,0.306,0.418,0.41390000000000005
f18,0,0.7466666666666667,0.6966666666666667,0.6966666666666667
f18,1,0.11214285714285714,0.29892857142857143,0.303
f18,dataset,0.3025,0.41825,0.42110000000000003
f19,0,0.7916666666666666,0.725,0.6966666666666667
f19,1,0.10928571428571429,0.31035714285714283,0.30828571428571433
f19,dataset,0.314,0.43475,0.42480000000000007
f2,0,0.5333333333333333,0.5766666666666667,0.5653333333333334
f2,1,0.07571428571428572,0.2475,0.23685714285714288
f2,dataset,0.213,0.34625,0.33540000000000003
f20,0,0.77,0.7116666666666667,0.6993333333333334
f20,1,0.11428571428571428,0.30464285714285716,0.2995714285714286
f20,dataset,0.311,0.42675,0.4195
f21,0,0.7233333333333334,0.7041666666666667,0.7106666666666667
f21,1,0.1,0.30214285714285716,0.29314285714285715
f21,dataset,0.287,0.42275,0.41840000000000005
f22,0,0.7283333333333334,0.695,0.6923333333333334
f22,1,0.11428571428571428,0.2975,0.29428571428571426
f22,dataset,0.2985,0.41675,0.41370000000000007
f23,0,0.7483333333333333,0.7,0.7036666666666667
f23,1,0.10571428571428572,0.29964285714285716,0.305
f23,dataset,0.2985,0.41975,0.42460000000000003
f24,0,0.79,0.69,0.6966666666666667
f24,1,0.11785714285714285,0.2953571428571429,0.3
f24,dataset,0.3195,0.41375,0.419
f25,0,0.72,0.6966666666666667,0.6886666666666666
f25,1,0.12428571428571429,0.2985714285714286,0.2938571428571429
f25,dataset,0.303,0.418,0.41230000000000006
f26,0,0.525,0.5916666666666667,0.5836666666666667
f26,1,0.09928571428571428,0.25357142857142856,0.24571428571428572
f26,dataset,0.227,0.355,0.3471
f27,0,0.7233333333333334,0.7175,0.6796666666666666
f27,1,0.10928571428571429,0.3078571428571429,0.2927142857142857
f27,dataset,0.2935,0.43075,0.4088
f28,0,0.6733333333333333,0.6758333333333333,0.6689999999999999
f28,1,0.12785714285714286,0.2892857142857143,0.28400000000000003
f28,dataset,0.2915,0.40525,0.3995
f29,0,0.6583333333333333,0.625,0.6503333333333333
f29,1,0.09428571428571429,0.26785714285714285,0.2781428571428572
f29,dataset,0.2635,0.375,0.3898000000000001
f3,0,0.7033333333333334,0.6325,0.632
f3,1,0.09785714285714285,0.2710714285714286,0.27185714285714285
f3,dataset,0.2795,0.3795,0.37989999999999996
f30,0,0.8116666666666666,0.7008333333333333,0.7010000000000001
f30,1,0.12285714285714286,0.3003571428571429,0.29428571428571426
f30,dataset,0.3295,0.4205,0.4163
f31,0,0.6133333333333333,0.6108333333333333,0.6206666666666667
f31,1,0.125,0.26166666666666666,0.265
f31,dataset,0.2715,0.3664166666666666,0.3717
f32,0,0.695,0.66,0.66
f32,1,0.1,0.28226190476190477,0.2855714285714286
f32,dataset,0.2785,0.3955833333333333,0.3979000000000001
f33,0,0.6616666666666666,0.6716666666666666,0.6696666666666666
f33,1,0.15785714285714286,0.28785714285714287,0.28614285714285714
f33,dataset,0.309,0.403,0.4012
f34,0,0.7116666666666667,0.6641666666666667,0.6719999999999999
