feature,level,Hostility,N1,kDN
f42,1,0.2558271745309835,0.4096077316657192,0.4075042637862422
f42,dataset,0.38,0.4801666666666667,0.47759999999999997
f43,0,0.5511684125705076,0.5979049153908138,0.5974214343271556
f43,1,0.2558271745309835,0.4215463331438317,0.42478681068789087
f43,dataset,0.378,0.4945,0.4962
f44,0,0.5527800161160354,0.5821917808219178,0.5777598710717163
f44,1,0.2546901648664014,0.4107447413303013,0.40943718021603187
f44,dataset,0.378,0.4816666666666667,0.4790666666666667
f45,0,0.5753424657534246,0.5785656728444802,0.5827558420628526
f45,1,0.2558271745309835,0.408470722001137,0.4202387720295623
f45,dataset,0.388,0.47883333333333333,0.4874666666666667
f46,0,0.59709911361805,0.6059629331184528,0.5979049153908138
f46,1,0.2535531552018192,0.42723138146674244,0.42387720295622516
f46,dataset,0.39566666666666667,0.5011666666666666,0.4958666666666666
f47,0,0.5697018533440773,0.5938759065269944,0.5856567284448027
f47,1,0.2609437180216032,0.4189880613985219,0.41489482660602617
f47,dataset,0.38866666666666666,0.49133333333333334,0.4855333333333334
f48,0,0.5431103948428686,0.5713134568896051,0.5877518130539887
f48,1,0.24388857305287096,0.40278567367822626,0.41023308698123934
f48,dataset,0.36766666666666664,0.4725,0.4836666666666667
f49,0,0.5713134568896051,0.5842062852538276,0.5851732473811443
f49,1,0.24445707788516202,0.412166003411029,0.41193860147811256
f49,dataset,0.37966666666666665,0.48333333333333334,0.4836000000000001
f5,0,0.5640612409347301,0.5777598710717163,0.5846897663174859
f5,1,0.2711768050028425,0.4076179647527004,0.41227970437748723
f5,dataset,0.3923333333333333,0.478,0.4836000000000001
f50,0,0.5729250604351329,0.5922643029814666,0.5941982272360999
f50,1,0.27345082433200685,0.4175667993177942,0.4235361000568505
f50,dataset,0.3973333333333333,0.48983333333333334,0.49413333333333337
f51,0,0.5584206285253828,0.5962933118452861,0.5869460112812248
f51,1,0.25923820352473,0.42069357589539513,0.4158044343376919
f51,dataset,0.383,0.49333333333333335,0.4866
f52,0,0.5729250604351329,0.6003223207091055,0.5906526994359388
f52,1,0.2922114837976123,0.42410460488914153,0.4212620807276862
f52,dataset,0.4083333333333333,0.497,0.49133333333333334
f53,0,0.5584206285253828,0.5761482675261885,0.5850120870265915
f53,1,0.26776577600909607,0.4061967026719727,0.4096645821489483
f53,dataset,0.388,0.4765,0.4822000000000001
f54,0,0.5834004834810637,0.59709911361805,0.6004834810636583
f54,1,0.2859579306424105,0.4215463331438317,0.4166003411028994
f54,dataset,0.409,0.49416666666666664,0.49266666666666664
f55,0,0.5882352941176471,0.6023368251410153,0.585334407735697
f55,1,0.2637862421830586,0.4249573621375782,0.4163729391699829
f55,dataset,0.398,0.49833333333333335,0.48626666666666674
f56,0,0.5680902497985496,0.5874294923448832,0.5946817082997583
f56,1,0.26208072768618534,0.41434527193481147,0.41398521887436046
f56,dataset,0.38866666666666666,0.4859444444444445,0.48873333333333335
f57,0,0.5656728444802579,0.589041095890411,0.587590652699436
f57,1,0.27060830017055143,0.415861284820921,0.42239909039226836
f57,dataset,0.39266666666666666,0.4875,0.4907333333333333
f58,0,0.5334407735697019,0.5797743755036261,0.5726027397260274
f58,1,0.251847640704946,0.40932347924957363,0.40841387151790787
f58,dataset,0.36833333333333335,0.47983333333333333,0.47633333333333333
f59,0,0.5261885576148267,0.564867042707494,0.5716357775987106
f59,1,0.2893689596361569,0.3985218874360432,0.4096645821489483
f59,dataset,0.3873333333333333,0.4673333333333333,0.4766666666666667
f6,0,0.5124899274778405,0.5854149879129734,0.5632554391619662
f6,1,0.23536100056850484,0.4133030130756111,0.4035247299602047
f6,dataset,0.35,0.4845,0.46959999999999996
f60,0,0.5656728444802579,0.5765511684125705,0.5856567284448027
f60,1,0.2717453098351336,0.4070494599204093,0.40830017055144974
f60,dataset,0.3933333333333333,0.4771666666666667,0.4816666666666667
f61,0,0.5551974214343272,0.5729250604351329,0.5787268331990331
f61,1,0.27515633882888,0.4039226833428084,0.4069357589539511
f61,dataset,0.391,0.47383333333333333,0.478
f62,0,0.5447219983883964,0.5777598710717163,0.5848509266720388
f62,1,0.25696418419556566,0.4070494599204093,0.4112563956793633
f62,dataset,0.376,0.4776666666666667,0.4830666666666667
f63,0,0.532634971796938,0.5616438356164384,0.5613215149073328
f63,1,0.24161455372370666,0.3960583664961152,0.3964752700397953
f63,dataset,0.362,0.4645555555555555,0.4646666666666667
f64,0,0.5423045930701047,0.5898468976631749,0.5888799355358583
f64,1,0.25298465036952816,0.41642978965321203,0.41489482660602617
f64,dataset,0.37266666666666665,0.4881666666666667,0.4868666666666666
f65,0,0.5463336019339242,0.5737308622078968,0.5732473811442385
f65,1,0.2893689596361569,0.40477544059124504,0.4037521318931211
f65,dataset,0.39566666666666667,0.4746666666666667,0.4738666666666667
f66,0,0.6027397260273972,0.5717163577759871,0.5763094278807414
f66,1,0.2541216600341103,0.4030699260943718,0.41398521887436046
f66,dataset,0.3983333333333333,0.4728333333333333,0.48113333333333336
f67,0,0.5785656728444802,0.5733279613215149,0.5782433521353747
f67,1,0.28766344513928366,0.40420693575895394,0.41023308698123934
f67,dataset,0.408,0.4741666666666667,0.47973333333333334
f68,0,0.5221595487510072,0.5632554391619662,0.5695406929895246
f68,1,0.28368391131324616,0.39738487777146103,0.40523024445707795
f68,dataset,0.38233333333333336,0.466,0.47320000000000007
f69,0,0.5866236905721193,0.5850120870265915,0.5872683319903305
f69,1,0.23990903922683343,0.412166003411029,0.4081864695849915
f69,dataset,0.38333333333333336,0.4836666666666667,0.48226666666666673
f7,0,0.5938759065269944,0.5777598710717163,0.5819500402900887
f7,1,0.2581011938601478,0.40733371233655485,0.41853325753268905
f7,dataset,0.397,0.47783333333333333,0.48613333333333336
f70,0,0.5189363416599516,0.5658071447757185,0.5555197421434327
f70,1,0.27799886299033544,0.399279893879098,0.39249573621375783
f70,dataset,0.37766666666666665,0.4681666666666667,0.4599333333333334
f71,0,0.5471394037066881,0.5834004834810637,0.5796937953263497
f71,1,0.2711768050028425,0.4115974985787379,0.40841387151790787
f71,dataset,0.38533333333333336,0.4826666666666667,0.4792666666666667
f72,0,0.5342465753424658,0.5676873489121677,0.5716357775987106
f72,1,0.2654917566799318,0.40022740193291645,0.40784536668561683
f72,dataset,0.37666666666666665,0.4695,0.4756000000000001
f73,0,0.5286059629331185,0.5774912704807951,0.5766317485898469
f73,1,0.24616259238203525,0.40733371233655485,0.40625355315520184
f73,dataset,0.363,0.47772222222222216,0.47673333333333334
f74,0,0.5495568090249798,0.5713134568896051,0.5705076551168412
f74,1,0.27060830017055143,0.40278567367822626,0.405798749289369
f74,dataset,0.386,0.4725,0.4739333333333333
f75,0,0.5697018533440773,0.5898468976631749,0.5846897663174859
f75,1,0.2740193291642979,0.41642978965321203,0.40500284252416147
f75,dataset,0.3963333333333333,0.4881666666666667,0.47933333333333333
f76,0,0.5705076551168412,0.5838033843674456,0.5735697018533441
f76,1,0.2251279135872655,0.41178700018950165,0.405798749289369
f76,dataset,0.368,0.4829444444444444,0.47519999999999996
f77,0,0.5463336019339242,0.5874294923448832,0.5835616438356165
f77,1,0.28197839681637293,0.4144400227401933,0.4177373507674816
f77,dataset,0.3913333333333333,0.486,0.48633333333333334
f78,0,0.5543916196615633,0.5785656728444802,0.5817888799355359
f78,1,0.24616259238203525,0.40875497441728254,0.40830017055144974
f78,dataset,0.37366666666666665,0.479,0.48006666666666675
f79,0,0.5632554391619662,0.5850120870265915,0.5863013698630137
f79,1,0.2581011938601478,0.4130187606594656,0.41193860147811256
f79,dataset,0.38433333333333336,0.4841666666666667,0.4840666666666667
f8,0,0.5423045930701047,0.5616438356164384,0.559709911361805
f8,1,0.26662876634451393,0.3962478681068789,0.4069357589539511
f8,dataset,0.38066666666666665,0.4646666666666667,0.47013333333333335
f80,0,0.5487510072522159,0.5954875100725222,0.5929089443996778
f80,1,0.26719727117680503,0.42012507106310404,0.41546333143831726
f80,dataset,0.38366666666666666,0.49266666666666664,0.4888666666666667
f81,0,0.580177276390008,0.578297072253559,0.5859790491539082
f81,1,0.25696418419556566,0.408470722001137,0.4161455372370665
f81,dataset,0.39066666666666666,0.47872222222222227,0.48639999999999994
f82,0,0.5592264302981467,0.5737308622078968,0.5867848509266721
f82,1,0.25696418419556566,0.40477544059124504,0.4115974985787379
f82,dataset,0.382,0.4746666666666667,0.48406666666666676
f83,0,0.5294117647058824,0.5874294923448832,0.585334407735697
f83,1,0.26151222285389425,0.4138715179079022,0.40977828311540654
f83,dataset,0.37233333333333335,0.4856666666666667,0.48239999999999994
f84,0,0.5551974214343272,0.5717163577759871,0.5755036261079775
f84,1,0.25639567936327456,0.4025014212620807,0.40625355315520184
f84,dataset,0.38,0.4725,0.4762666666666667
f85,0,0.49556809024979853,0.5713134568896051,0.5732473811442385
f85,1,0.25298465036952816,0.40278567367822626,0.4070494599204093
f85,dataset,0.35333333333333333,0.4725,0.47580000000000006
f86,0,0.5551974214343272,0.5697018533440773,0.5780821917808219
f86,1,0.23479249573621375,0.4019329164297897,0.4061398521887436
f86,dataset,0.36733333333333335,0.4713333333333333,0.47726666666666673
f87,0,0.5793714746172441,0.5815202793446145,0.5755036261079775
f87,1,0.24161455372370666,0.41046048891415576,0.4035247299602047
f87,dataset,0.38133333333333336,0.4812222222222223,0.4746666666666667
f88,0,0.5906526994359388,0.5889067955949503,0.5958098307816277
f88,1,0.23934053439454236,0.4154822815993936,0.416941444002274
f88,dataset,0.38466666666666666,0.4872222222222222,0.4909333333333334
f89,0,0.5576148267526189,0.6023368251410153,0.5830781627719581
f89,1,0.2603752131893121,0.42581011938601476,0.4088686753837408
f89,dataset,0.38333333333333336,0.49883333333333335,0.4809333333333334
f9,0,0.5519742143432715,0.5922643029814666,0.5851732473811443
f9,1,0.274587833996589,0.4174720485124124,0.41250710631040366
f9,dataset,0.3893333333333333,0.4897777777777778,0.4839333333333334
f90,0,0.5785656728444802,0.5777598710717163,0.5822723609991942
f90,1,0.26662876634451393,0.40714421072579116,0.41409891984081865
f90,dataset,0.39566666666666667,0.47772222222222216,0.4836666666666667
f91,0,0.5221595487510072,0.5543916196615633,0.563416599516519
f91,1,0.2626492325184764,0.3910365738108774,0.3957930642410461
f91,dataset,0.37,0.4586111111111111,0.46513333333333334
f92,0,0.5656728444802579,0.5773569701853344,0.5804995970991136
f92,1,0.2603752131893121,0.4076179647527004,0.40943718021603187
f92,dataset,0.38666666666666666,0.47783333333333333,0.48019999999999996
f93,0,0.580177276390008,0.578297072253559,0.577276390008058
f93,1,0.24218305855599773,0.4083759711957552,0.4059124502558272
f93,dataset,0.382,0.4786666666666667,0.47680000000000006
f94,0,0.5560032232070911,0.5858178887993554,0.5840451248992747
f94,1,0.2609437180216032,0.4133030130756111,0.4063672541216601
f94,dataset,0.383,0.4846666666666667,0.47986666666666666
f95,0,0.5261885576148267,0.5701047542304593,0.5811442385173248
f95,1,0.2637862421830586,0.4025014212620807,0.4038658328595793
f95,dataset,0.37233333333333335,0.4718333333333333,0.47719999999999996
f96,0,0.5535858178887993,0.5910556003223207,0.587590652699436
f96,1,0.23479249573621375,0.41680879287473943,0.4178510517339397
f96,dataset,0.36666666666666664,0.4888888888888888,0.4880666666666667
f97,0,0.5519742143432715,0.5987107171635777,0.5756647864625302
f97,1,0.2581011938601478,0.4221148379761228,0.4126208072768619
f97,dataset,0.37966666666666665,0.49516666666666664,0.4800666666666667
f98,0,0.5656728444802579,0.5850120870265915,0.5911361804995972
f98,1,0.25127913587265494,0.4130187606594656,0.4151222285389426
f98,dataset,0.38133333333333336,0.4841666666666667,0.48793333333333333
f99,0,0.5850120870265915,0.572522159548751,0.5941982272360999
f99,1,0.25241614553723707,0.4038279325374266,0.41250710631040366
f99,dataset,0.39,0.4736111111111111,0.4876666666666667
