feature,level,Hostility,N1,kDN
f0,0,0.5821596244131455,0.596244131455399,0.5816901408450704
f0,1,0.2700348432055749,0.4416376306620209,0.4418118466898955
f0,dataset,0.403,0.5075,0.5014000000000001
f1,0,0.4859154929577465,0.5786384976525821,0.5563380281690141
f1,1,0.2682926829268293,0.4294425087108014,0.424390243902439
f1,dataset,0.361,0.493,0.4806
f10,0,0.5845070422535211,0.5516431924882629,0.572300469483568
f10,1,0.3048780487804878,0.4094076655052265,0.43449477351916377
f10,dataset,0.424,0.47,0.49319999999999997
f100,0,0.49061032863849763,0.5516431924882629,0.5610328638497653
f100,1,0.2804878048780488,0.4102787456445993,0.4229965156794425
f100,dataset,0.37,0.4705,0.4818
f1000,0,0.5751173708920188,0.5985915492957746,0.5793427230046949
f1000,1,0.289198606271777,0.44337979094076657,0.4337979094076655
f1000,dataset,0.411,0.5095,0.49579999999999996
f1001,0,0.5375586854460094,0.5751173708920188,0.5765258215962441
f1001,1,0.2979094076655052,0.4259581881533101,0.4205574912891986
f1001,dataset,0.4,0.4895,0.487
f1002,0,0.528169014084507,0.5774647887323944,0.5887323943661972
f1002,1,0.28397212543554007,0.43031358885017423,0.4491289198606272
f1002,dataset,0.388,0.493,0.5086
f1003,0,0.5821596244131455,0.5833333333333334,0.5751173708920188
f1003,1,0.30139372822299654,0.4329268292682927,0.4299651567944251
f1003,dataset,0.421,0.497,0.4918
f1004,0,0.5375586854460094,0.5563380281690141,0.571830985915493
f1004,1,0.2857142857142857,0.41202090592334495,0.42578397212543556
f1004,dataset,0.393,0.4735,0.488
f1005,0,0.5328638497652582,0.5985915492957746,0.5784037558685446
f1005,1,0.2578397212543554,0.44337979094076657,0.4271777003484321
f1005,dataset,0.375,0.5095,0.49160000000000004
f1006,0,0.5070422535211268,0.5751173708920188,0.5727699530516432
f1006,1,0.2735191637630662,0.4268292682926829,0.4132404181184669
f1006,dataset,0.373,0.49,0.48120000000000007
f1007,0,0.5915492957746479,0.5821596244131455,0.5647887323943662
f1007,1,0.2874564459930314,0.43205574912891986,0.424390243902439
f1007,dataset,0.417,0.496,0.48419999999999996
f1008,0,0.5727699530516432,0.568075117370892,0.572300469483568
f1008,1,0.2613240418118467,0.42160278745644597,0.42961672473867596
f1008,dataset,0.394,0.484,0.4904
f1009,0,0.5352112676056338,0.5727699530516432,0.5661971830985916
f1009,1,0.30139372822299654,0.4250871080139373,0.42090592334494775
f1009,dataset,0.401,0.488,0.4828
f101,0,0.5211267605633803,0.5516431924882629,0.5774647887323944
f101,1,0.313588850174216,0.41114982578397213,0.4205574912891986
f101,dataset,0.402,0.471,0.48740000000000006
f1010,0,0.5492957746478874,0.5657276995305164,0.5769953051643193
f1010,1,0.259581881533101,0.41753774680603944,0.4181184668989547
f1010,dataset,0.383,0.48066666666666663,0.48580000000000007
f1011,0,0.5516431924882629,0.5856807511737089,0.5807511737089202
f1011,1,0.25435540069686413,0.4355400696864111,0.43275261324041814
f1011,dataset,0.381,0.4995,0.4958
f1012,0,0.5469483568075117,0.5903755868544601,0.5868544600938967
f1012,1,0.2979094076655052,0.4381533101045296,0.4275261324041812
f1012,dataset,0.404,0.503,0.49539999999999995
f1013,0,0.5868544600938967,0.5809859154929577,0.6004694835680752
f1013,1,0.29442508710801396,0.43031358885017423,0.4425087108013937
f1013,dataset,0.419,0.4945,0.5097999999999999
f1014,0,0.5469483568075117,0.5774647887323944,0.571830985915493
f1014,1,0.259581881533101,0.42857142857142855,0.4358885017421603
f1014,dataset,0.382,0.492,0.4938
f1015,0,0.5,0.5938967136150235,0.571830985915493
f1015,1,0.32578397212543553,0.44076655052264807,0.4400696864111498
f1015,dataset,0.4,0.506,0.49620000000000003
f1016,0,0.568075117370892,0.5598591549295775,0.5699530516431925
f1016,1,0.24738675958188153,0.4146341463414634,0.4212543554006969
f1016,dataset,0.384,0.4765,0.48460000000000003
f1017,0,0.5751173708920188,0.57981220657277,0.5896713615023474
f1017,1,0.2926829268292683,0.43118466898954705,0.4226480836236934
f1017,dataset,0.413,0.4945,0.49379999999999996
f1018,0,0.5140845070422535,0.5915492957746479,0.5967136150234742
f1018,1,0.259581881533101,0.4381533101045296,0.4310104529616725
f1018,dataset,0.368,0.5035,0.5015999999999999
f1019,0,0.5563380281690141,0.57981220657277,0.5765258215962441
f1019,1,0.2456445993031359,0.4294425087108014,0.43205574912891986
f1019,dataset,0.378,0.4935,0.49360000000000004
f102,0,0.5845070422535211,0.57981220657277,0.5830985915492958
f102,1,0.2874564459930314,0.4294425087108014,0.4397212543554007
f102,dataset,0.414,0.4935,0.5008
f1020,0,0.5446009389671361,0.5892018779342723,0.5854460093896714
f1020,1,0.2979094076655052,0.4381533101045296,0.41707317073170735
f1020,dataset,0.403,0.5025,0.4888
f1021,0,0.5563380281690141,0.5868544600938967,0.5868544600938967
f1021,1,0.2508710801393728,0.4346689895470383,0.4299651567944251
f1021,dataset,0.381,0.4995,0.4968
f1022,0,0.5046948356807511,0.5751173708920188,0.5615023474178404
f1022,1,0.29965156794425085,0.4259581881533101,0.4299651567944251
f1022,dataset,0.387,0.4895,0.486
f1023,0,0.5046948356807511,0.5704225352112676,0.5624413145539906
f1023,1,0.2979094076655052,0.42421602787456447,0.41846689895470385
f1023,dataset,0.386,0.4865,0.4798
f1024,0,0.57981220657277,0.57981220657277,0.5741784037558685
f1024,1,0.23170731707317074,0.4294425087108014,0.4317073170731707
f1024,dataset,0.38,0.4935,0.4924
f1025,0,0.5727699530516432,0.5985915492957746,0.5957746478873239
f1025,1,0.2961672473867596,0.4442508710801394,0.42891986062717774
f1025,dataset,0.414,0.51,0.5
f1026,0,0.5610328638497653,0.568075117370892,0.5751173708920188
f1026,1,0.2700348432055749,0.42160278745644597,0.4341463414634147
f1026,dataset,0.394,0.484,0.49420000000000003
f1027,0,0.49765258215962443,0.5610328638497653,0.5704225352112676
f1027,1,0.3153310104529617,0.4163763066202091,0.4334494773519164
f1027,dataset,0.393,0.478,0.49180000000000007
f1028,0,0.5469483568075117,0.5809859154929577,0.5854460093896714
f1028,1,0.2979094076655052,0.43118466898954705,0.41986062717770034
f1028,dataset,0.404,0.495,0.4904
f1029,0,0.4812206572769953,0.5633802816901409,0.560093896713615
f1029,1,0.29094076655052264,0.41986062717770034,0.4177700348432056
f1029,dataset,0.372,0.481,0.4784
f103,0,0.6173708920187794,0.5586854460093896,0.5821596244131455
f103,1,0.24912891986062718,0.4146341463414634,0.4250871080139373
f103,dataset,0.406,0.476,0.492
f1030,0,0.596244131455399,0.5938967136150235,0.5924882629107981
f1030,1,0.289198606271777,0.43902439024390244,0.42648083623693384
f1030,dataset,0.42,0.505,0.49720000000000003
f1031,0,0.5375586854460094,0.5645539906103286,0.5671361502347417
f1031,1,0.24738675958188153,0.41986062717770034,0.44146341463414634
f1031,dataset,0.371,0.4815,0.495
f1032,0,0.4812206572769953,0.5657276995305164,0.5596244131455399
f1032,1,0.2421602787456446,0.42073170731707316,0.4167247386759582
f1032,dataset,0.344,0.4825,0.4776
f1033,0,0.568075117370892,0.5563380281690141,0.5727699530516432
f1033,1,0.25609756097560976,0.4137630662020906,0.4149825783972126
f1033,dataset,0.389,0.4745,0.4822000000000001
f1034,0,0.5023474178403756,0.568075117370892,0.563849765258216
f1034,1,0.2787456445993031,0.42073170731707316,0.4156794425087108
f1034,dataset,0.374,0.4835,0.4788
f1035,0,0.5234741784037559,0.5751173708920188,0.5643192488262911
f1035,1,0.26306620209059234,0.42770034843205573,0.4337979094076655
f1035,dataset,0.374,0.4905,0.48940000000000006
f1036,0,0.5727699530516432,0.5633802816901409,0.5661971830985916
f1036,1,0.27177700348432055,0.4189895470383275,0.42857142857142855
f1036,dataset,0.4,0.4805,0.4872
f1037,0,0.5845070422535211,0.6056338028169014,0.5887323943661972
f1037,1,0.2613240418118467,0.44773519163763065,0.42822299651567947
f1037,dataset,0.399,0.515,0.4966
f1038,0,0.5046948356807511,0.5551643192488263,0.5849765258215962
f1038,1,0.31881533101045295,0.41114982578397213,0.42334494773519166
f1038,dataset,0.398,0.4725,0.4922
f1039,0,0.4765258215962441,0.5563380281690141,0.5572769953051643
f1039,1,0.23693379790940766,0.4137630662020906,0.41602787456445994
f1039,dataset,0.339,0.4745,0.47620000000000007
f104,0,0.5938967136150235,0.5892018779342723,0.5821596244131455
f104,1,0.2770034843205575,0.436411149825784,0.4292682926829268
f104,dataset,0.412,0.5015,0.49439999999999995
f1040,0,0.5563380281690141,0.5704225352112676,0.5755868544600939
f1040,1,0.2700348432055749,0.42247386759581884,0.41602787456445994
f1040,dataset,0.392,0.4855,0.484
f1041,0,0.539906103286385,0.545774647887324,0.5671361502347417
f1041,1,0.2682926829268293,0.40505226480836237,0.41707317073170735
f1041,dataset,0.384,0.465,0.481
f1042,0,0.57981220657277,0.6032863849765259,0.587793427230047
f1042,1,0.31881533101045295,0.44947735191637633,0.440418118466899
f1042,dataset,0.43,0.515,0.5032000000000001
f1043,0,0.528169014084507,0.5915492957746479,0.5948356807511738
f1043,1,0.2770034843205575,0.43902439024390244,0.42404181184668993
f1043,dataset,0.384,0.504,0.4968
f1044,0,0.5328638497652582,0.5551643192488263,0.5690140845070423
f1044,1,0.27177700348432055,0.41289198606271776,0.4149825783972126
f1044,dataset,0.383,0.4735,0.4806
f1045,0,0.5610328638497653,0.57981220657277,0.57981220657277
f1045,1,0.2665505226480836,0.43205574912891986,0.43519163763066204
f1045,dataset,0.392,0.495,0.4968
f1046,0,0.528169014084507,0.568075117370892,0.5572769953051643
f1046,1,0.24912891986062718,0.42247386759581884,0.4132404181184669
f1046,dataset,0.368,0.4845,0.4746
f1047,0,0.5469483568075117,0.568075117370892,0.5868544600938967
f1047,1,0.313588850174216,0.42160278745644597,0.42578397212543556
f1047,dataset,0.413,0.484,0.49440000000000006
f1048,0,0.5140845070422535,0.573943661971831,0.5746478873239437
f1048,1,0.313588850174216,0.4259581881533101,0.4313588850174216
f1048,dataset,0.399,0.489,0.4924
f1049,0,0.5328638497652582,0.57981220657277,0.576056338028169
f1049,1,0.30139372822299654,0.4294425087108014,0.42404181184668993
f1049,dataset,0.4,0.4935,0.4888
f105,0,0.5821596244131455,0.5915492957746479,0.5737089201877934
f105,1,0.2700348432055749,0.43902439024390244,0.42822299651567947
f105,dataset,0.403,0.504,0.4902
f1050,0,0.539906103286385,0.607981220657277,0.5906103286384976
f1050,1,0.31881533101045295,0.45034843205574915,0.4445993031358885
f1050,dataset,0.413,0.5175,0.5068
f1051,0,0.5258215962441315,0.573943661971831,0.572300469483568
f1051,1,0.2926829268292683,0.4250871080139373,0.41045296167247386
f1051,dataset,0.392,0.4885,0.4794
f1052,0,0.607981220657277,0.5809859154929577,0.5953051643192488
f1052,1,0.2700348432055749,0.43118466898954705,0.43205574912891986
f1052,dataset,0.414,0.495,0.5016
f1053,0,0.5469483568075117,0.562206572769953,0.5572769953051643
f1053,1,0.2735191637630662,0.4172473867595819,0.41916376306620207
f1053,dataset,0.39,0.479,0.478
f1054,0,0.5328638497652582,0.5845070422535211,0.572300469483568
f1054,1,0.3048780487804878,0.4329268292682927,0.4212543554006969
f1054,dataset,0.402,0.4975,0.48560000000000003
f1055,0,0.5187793427230047,0.5563380281690141,0.568075117370892
f1055,1,0.26480836236933797,0.41289198606271776,0.418815331010453
f1055,dataset,0.373,0.474,0.4824
f1056,0,0.5422535211267606,0.5915492957746479,0.5807511737089202
f1056,1,0.3153310104529617,0.4381533101045296,0.42787456445993033
f1056,dataset,0.412,0.5035,0.493
f1057,0,0.5657276995305164,0.5692488262910798,0.5652582159624413
f1057,1,0.2665505226480836,0.42247386759581884,0.4094076655052265
f1057,dataset,0.394,0.485,0.4758
f1058,0,0.568075117370892,0.5880281690140845,0.57981220657277
f1058,1,0.25261324041811845,0.4355400696864111,0.43519163763066204
f1058,dataset,0.387,0.5005,0.4968000000000001
f1059,0,0.5328638497652582,0.5762910798122066,0.5929577464788732
f1059,1,0.27177700348432055,0.42857142857142855,0.43519163763066204
f1059,dataset,0.383,0.4915,0.5024000000000001
f106,0,0.47183098591549294,0.5915492957746479,0.5694835680751174
f106,1,0.29094076655052264,0.43989547038327526,0.4337979094076655
f106,dataset,0.368,0.5045,0.49160000000000004
f1060,0,0.5516431924882629,0.5645539906103286,0.5676056338028169
f1060,1,0.2700348432055749,0.4181184668989547,0.4250871080139373
f1060,dataset,0.39,0.4805,0.48580000000000007
f1061,0,0.6103286384976526,0.6009389671361502,0.5943661971830986
f1061,1,0.3118466898954704,0.4451219512195122,0.4334494773519164
f1061,dataset,0.439,0.5115,0.502
f1062,0,0.5586854460093896,0.5985915492957746,0.5755868544600939
f1062,1,0.29442508710801396,0.44337979094076657,0.43205574912891986
f1062,dataset,0.407,0.5095,0.49319999999999997
f1063,0,0.5187793427230047,0.5563380281690141,0.5793427230046949
f1063,1,0.23519163763066203,0.41289198606271776,0.4310104529616725
f1063,dataset,0.356,0.474,0.49420000000000003
f1064,0,0.6173708920187794,0.5880281690140845,0.5892018779342723
f1064,1,0.2979094076655052,0.4355400696864111,0.42613240418118464
f1064,dataset,0.434,0.5005,0.49560000000000004
f1065,0,0.5305164319248826,0.568075117370892,0.5586854460093896
f1065,1,0.1986062717770035,0.41986062717770034,0.42090592334494775
f1065,dataset,0.34,0.483,0.4796
f1066,0,0.5751173708920188,0.5704225352112676,0.5704225352112676
f1066,1,0.2421602787456446,0.42334494773519166,0.42822299651567947
f1066,dataset,0.384,0.486,0.48880000000000007
f1067,0,0.5774647887323944,0.5657276995305164,0.5671361502347417
f1067,1,0.24390243902439024,0.41986062717770034,0.4167247386759582
f1067,dataset,0.386,0.482,0.48080000000000006
f1068,0,0.5305164319248826,0.5715962441314554,0.572300469483568
f1068,1,0.2578397212543554,0.42421602787456447,0.4142857142857143
f1068,dataset,0.374,0.487,0.48160000000000003
f1069,0,0.5586854460093896,0.5430359937402192,0.5633802816901409
f1069,1,0.27177700348432055,0.40418118466898956,0.41602787456445994
f1069,dataset,0.394,0.4633333333333333,0.4788
f107,0,0.5892018779342723,0.5821596244131455,0.5854460093896714
f107,1,0.259581881533101,0.43205574912891986,0.4358885017421603
f107,dataset,0.4,0.496,0.4996
f1070,0,0.528169014084507,0.573943661971831,0.5619718309859155
f1070,1,0.2578397212543554,0.4259581881533101,0.4334494773519164
f1070,dataset,0.373,0.489,0.4882
f1071,0,0.5938967136150235,0.602112676056338,0.5873239436619718
f1071,1,0.25609756097560976,0.445993031358885,0.44703832752613243
f1071,dataset,0.4,0.5125,0.5067999999999999
f1072,0,0.5469483568075117,0.5868544600938967,0.5732394366197183
f1072,1,0.28222996515679444,0.436411149825784,0.4334494773519164
f1072,dataset,0.395,0.5005,0.49299999999999994
f1073,0,0.5,0.5586854460093896,0.5671361502347417
f1073,1,0.2787456445993031,0.4155052264808362,0.4146341463414634
f1073,dataset,0.373,0.4765,0.4796
f1074,0,0.5187793427230047,0.5985915492957746,0.5821596244131455
f1074,1,0.27526132404181186,0.4442508710801394,0.42891986062717774
f1074,dataset,0.379,0.51,0.4942
f1075,0,0.5093896713615024,0.5434272300469484,0.5422535211267606
f1075,1,0.25609756097560976,0.40331010452961674,0.4094076655052265
f1075,dataset,0.364,0.463,0.466
f1076,0,0.5586854460093896,0.5868544600938967,0.5779342723004695
f1076,1,0.2682926829268293,0.4337979094076655,0.42334494773519166
f1076,dataset,0.392,0.499,0.4892
f1077,0,0.6056338028169014,0.596244131455399,0.5849765258215963
f1077,1,0.25609756097560976,0.44076655052264807,0.43832752613240417
f1077,dataset,0.405,0.507,0.5008
f1078,0,0.596244131455399,0.568075117370892,0.5985915492957746
f1078,1,0.2787456445993031,0.42073170731707316,0.43658536585365854
f1078,dataset,0.414,0.4835,0.5055999999999999
f1079,0,0.5258215962441315,0.5856807511737089,0.5755868544600939
f1079,1,0.25435540069686413,0.4337979094076655,0.42160278745644597
f1079,dataset,0.37,0.4985,0.4872
f108,0,0.5633802816901409,0.5551643192488263,0.5652582159624413
f108,1,0.27177700348432055,0.41289198606271776,0.4125435540069687
f108,dataset,0.396,0.4735,0.47759999999999997
f1080,0,0.5328638497652582,0.5727699530516432,0.5596244131455399
f1080,1,0.2874564459930314,0.4250871080139373,0.424390243902439
f1080,dataset,0.392,0.488,0.482
f1081,0,0.4812206572769953,0.5610328638497653,0.5647887323943662
f1081,1,0.2700348432055749,0.4155052264808362,0.4149825783972126
f1081,dataset,0.36,0.4775,0.4788
f1082,0,0.5892018779342723,0.596244131455399,0.5788732394366197
f1082,1,0.2926829268292683,0.4416376306620209,0.432404181184669
f1082,dataset,0.419,0.5075,0.4948000000000001
f1083,0,0.528169014084507,0.5786384976525821,0.5647887323943662
f1083,1,0.2735191637630662,0.42857142857142855,0.41951219512195126
f1083,dataset,0.382,0.4925,0.48140000000000005
f1084,0,0.5328638497652582,0.5774647887323944,0.568075117370892
f1084,1,0.27177700348432055,0.42770034843205573,0.42857142857142855
f1084,dataset,0.383,0.4915,0.48800000000000004
f1085,0,0.5187793427230047,0.5845070422535211,0.5802816901408451
f1085,1,0.259581881533101,0.4337979094076655,0.4341463414634147
f1085,dataset,0.37,0.498,0.4964
f1086,0,0.4859154929577465,0.568075117370892,0.5610328638497653
f1086,1,0.29094076655052264,0.42160278745644597,0.4292682926829268
f1086,dataset,0.374,0.484,0.4854
f1087,0,0.5375586854460094,0.5868544600938967,0.5779342723004696
f1087,1,0.3153310104529617,0.4346689895470383,0.4299651567944251
f1087,dataset,0.41,0.4995,0.493
f1088,0,0.5727699530516432,0.5950704225352113,0.576056338028169
f1088,1,0.27177700348432055,0.4416376306620209,0.4358885017421603
f1088,dataset,0.4,0.507,0.4956
f1089,0,0.5070422535211268,0.5598591549295775,0.5807511737089202
f1089,1,0.2613240418118467,0.4163763066202091,0.43031358885017423
f1089,dataset,0.366,0.4775,0.49439999999999995
f109,0,0.57981220657277,0.5974178403755869,0.5892018779342723
f109,1,0.2874564459930314,0.4442508710801394,0.42787456445993033
f109,dataset,0.412,0.5095,0.49660000000000004
f1090,0,0.5516431924882629,0.568075117370892,0.5737089201877934
f1090,1,0.3083623693379791,0.42073170731707316,0.43066202090592337
f1090,dataset,0.412,0.4835,0.49160000000000004
f1091,0,0.5422535211267606,0.5715962441314554,0.5802816901408451
f1091,1,0.27177700348432055,0.42421602787456447,0.43658536585365854
f1091,dataset,0.387,0.487,0.4978000000000001
f1092,0,0.5539906103286385,0.5704225352112676,0.5784037558685446
f1092,1,0.2665505226480836,0.42334494773519166,0.4310104529616725
f1092,dataset,0.389,0.486,0.4938
f1093,0,0.5610328638497653,0.5539906103286385,0.568075117370892
f1093,1,0.26480836236933797,0.4102787456445993,0.4146341463414634
f1093,dataset,0.391,0.4715,0.48
f1094,0,0.5305164319248826,0.5751173708920188,0.5906103286384976
