feature,level,Hostility,N1,kDN
f40,dataset,0.36933333333333335,0.4515,0.4592666666666667
f41,0,0.5375,0.5916666666666667,0.5911666666666666
f41,1,0.2561111111111111,0.39416666666666667,0.3908888888888889
f41,dataset,0.36866666666666664,0.4731666666666667,0.471
f42,0,0.5883333333333334,0.5675,0.5703333333333334
f42,1,0.205,0.37833333333333335,0.37466666666666665
f42,dataset,0.35833333333333334,0.454,0.4529333333333334
f43,0,0.61,0.5983333333333334,0.6026666666666667
f43,1,0.2538888888888889,0.3988888888888889,0.40700000000000003
f43,dataset,0.3963333333333333,0.4786666666666667,0.48526666666666673
f44,0,0.6108333333333333,0.5970833333333333,0.5956666666666667
f44,1,0.24888888888888888,0.3977777777777778,0.399
f44,dataset,0.39366666666666666,0.4775,0.4776666666666667
f45,0,0.605,0.59625,0.5995
f45,1,0.20444444444444446,0.3977777777777778,0.3934444444444445
f45,dataset,0.36466666666666664,0.4771666666666667,0.47586666666666666
f46,0,0.43916666666666665,0.5275,0.5289999999999999
f46,1,0.19777777777777777,0.3516666666666667,0.3496666666666667
f46,dataset,0.29433333333333334,0.422,0.4214
f47,0,0.5233333333333333,0.5636111111111112,0.5691666666666667
f47,1,0.22166666666666668,0.3763888888888889,0.3711111111111111
f47,dataset,0.3423333333333333,0.4512777777777778,0.4503333333333333
f48,0,0.5683333333333334,0.5654166666666667,0.5636666666666666
f48,1,0.22555555555555556,0.37666666666666665,0.373
f48,dataset,0.3626666666666667,0.45216666666666666,0.44926666666666665
f49,0,0.5625,0.5675,0.5755
f49,1,0.24666666666666667,0.37833333333333335,0.3826666666666667
f49,dataset,0.373,0.454,0.45980000000000004
f5,0,0.5825,0.5866666666666667,0.5853333333333333
f5,1,0.23333333333333334,0.3908333333333333,0.3851111111111111
f5,dataset,0.373,0.4691666666666667,0.46520000000000006
f50,0,0.5483333333333333,0.585,0.5793333333333334
f50,1,0.2588888888888889,0.39,0.3941111111111111
f50,dataset,0.37466666666666665,0.468,0.46819999999999995
f51,0,0.5416666666666666,0.5466666666666666,0.5498333333333334
f51,1,0.21166666666666667,0.3641666666666667,0.36733333333333335
f51,dataset,0.3436666666666667,0.43716666666666665,0.44033333333333335
f52,0,0.5258333333333334,0.5516666666666666,0.5503333333333333
f52,1,0.25333333333333335,0.36777777777777776,0.3725555555555556
f52,dataset,0.36233333333333334,0.44133333333333336,0.44366666666666665
f53,0,0.5483333333333333,0.5866666666666667,0.589
f53,1,0.25722222222222224,0.39111111111111113,0.3795555555555556
f53,dataset,0.37366666666666665,0.4693333333333333,0.4633333333333333
f54,0,0.5708333333333333,0.5716666666666667,0.5730000000000001
f54,1,0.235,0.3811111111111111,0.3794444444444444
f54,dataset,0.36933333333333335,0.4573333333333333,0.45686666666666664
f55,0,0.5508333333333333,0.5575,0.5498333333333333
f55,1,0.20333333333333334,0.3715740740740741,0.3686666666666667
f55,dataset,0.3423333333333333,0.4459444444444444,0.4411333333333334
f56,0,0.5933333333333334,0.6,0.5971666666666667
f56,1,0.24555555555555555,0.40055555555555555,0.38933333333333336
f56,dataset,0.38466666666666666,0.48033333333333333,0.4724666666666667
f57,0,0.5791666666666667,0.6133333333333333,0.597
f57,1,0.2511111111111111,0.4086111111111111,0.399
f57,dataset,0.38233333333333336,0.4905,0.47819999999999996
f58,0,0.525,0.5825,0.5728333333333333
f58,1,0.23055555555555557,0.3883333333333333,0.3767777777777778
f58,dataset,0.34833333333333333,0.466,0.45520000000000005
f59,0,0.5375,0.53875,0.5485
f59,1,0.16111111111111112,0.35944444444444446,0.3638888888888889
f59,dataset,0.31166666666666665,0.43116666666666664,0.43773333333333336
f6,0,0.5283333333333333,0.5570833333333334,0.5586666666666666
f6,1,0.21611111111111111,0.37166666666666665,0.37833333333333335
f6,dataset,0.341,0.44583333333333336,0.4504666666666666
f60,0,0.5858333333333333,0.5770833333333333,0.577
f60,1,0.19722222222222222,0.38462962962962965,0.3776666666666667
f60,dataset,0.3526666666666667,0.46161111111111114,0.45740000000000003
f61,0,0.5908333333333333,0.60375,0.6051666666666667
f61,1,0.2683333333333333,0.4027777777777778,0.3983333333333333
f61,dataset,0.3973333333333333,0.4831666666666667,0.4810666666666667
f62,0,0.6041666666666666,0.5529166666666666,0.5643333333333334
f62,1,0.17222222222222222,0.3686111111111111,0.36788888888888893
f62,dataset,0.345,0.44233333333333336,0.4464666666666667
f63,0,0.5841666666666666,0.5933333333333334,0.5893333333333334
f63,1,0.23944444444444443,0.39555555555555555,0.38555555555555554
f63,dataset,0.37733333333333335,0.4746666666666667,0.4670666666666667
f64,0,0.5533333333333333,0.5508333333333333,0.5491666666666667
f64,1,0.19,0.3672222222222222,0.3606666666666667
f64,dataset,0.3353333333333333,0.44066666666666665,0.43606666666666666
f65,0,0.5616666666666666,0.5941666666666666,0.5836666666666667
f65,1,0.21333333333333335,0.39555555555555555,0.395
f65,dataset,0.3526666666666667,0.475,0.4704666666666667
f66,0,0.6033333333333334,0.5895833333333333,0.5985
f66,1,0.24888888888888888,0.3927777777777778,0.39444444444444443
f66,dataset,0.39066666666666666,0.4715,0.4760666666666666
f67,0,0.5966666666666667,0.5945833333333334,0.594
f67,1,0.1988888888888889,0.3962962962962963,0.38711111111111113
f67,dataset,0.358,0.47561111111111115,0.46986666666666665
f68,0,0.5866666666666667,0.5941666666666666,0.5908333333333333
f68,1,0.23,0.39611111111111114,0.3915555555555556
f68,dataset,0.37266666666666665,0.47533333333333333,0.4712666666666667
f69,0,0.5308333333333334,0.5883333333333334,0.5783333333333334
f69,1,0.25722222222222224,0.3918518518518519,0.3844444444444444
f69,dataset,0.36666666666666664,0.47044444444444444,0.462
f7,0,0.525,0.5566666666666666,0.5541666666666667
f7,1,0.24166666666666667,0.3713888888888889,0.37233333333333335
f7,dataset,0.355,0.4455,0.4450666666666668
f70,0,0.5325,0.5370833333333334,0.539
f70,1,0.20277777777777778,0.3576851851851852,0.3626666666666667
f70,dataset,0.33466666666666667,0.4294444444444444,0.43320000000000003
f71,0,0.5641666666666667,0.575,0.584
f71,1,0.23444444444444446,0.38305555555555554,0.385
f71,dataset,0.36633333333333334,0.4598333333333333,0.46459999999999996
f72,0,0.5858333333333333,0.58875,0.5830000000000001
f72,1,0.21,0.3927777777777778,0.3876666666666667
f72,dataset,0.36033333333333334,0.4711666666666667,0.46579999999999994
f73,0,0.5825,0.5983333333333334,0.5833333333333334
f73,1,0.25277777777777777,0.39916666666666667,0.39866666666666667
f73,dataset,0.38466666666666666,0.47883333333333333,0.4725333333333333
f74,0,0.5475,0.5591666666666667,0.5645
f74,1,0.2411111111111111,0.37277777777777776,0.37733333333333335
f74,dataset,0.3636666666666667,0.44733333333333336,0.4522
f8,0,0.4891666666666667,0.555,0.5461666666666667
f8,1,0.25555555555555554,0.37,0.3655555555555556
f8,dataset,0.349,0.444,0.4378
f9,0,0.5716666666666667,0.5575,0.5573333333333333
f9,1,0.20277777777777778,0.37166666666666665,0.36966666666666664
f9,dataset,0.35033333333333333,0.446,0.44473333333333337
