feature,level,Hostility,N1,kDN
f0,0,0.5643564356435643,0.5915841584158416,0.5851485148514851
f0,1,0.24496644295302014,0.3996085011185682,0.40201342281879193
f0,dataset,0.374,0.4771666666666667,0.476
f1,0,0.5198019801980198,0.5470297029702971,0.554950495049505
f1,1,0.25838926174496646,0.3699664429530201,0.3899328859060403
f1,dataset,0.364,0.4415,0.4566
f10,0,0.5866336633663366,0.5891089108910891,0.5995049504950496
f10,1,0.2231543624161074,0.4001677852348993,0.4167785234899329
f10,dataset,0.37,0.4765,0.49060000000000004
f100,0,0.5445544554455446,0.599009900990099,0.5975247524752475
f100,1,0.24161073825503357,0.4077181208053691,0.3983221476510067
f100,dataset,0.364,0.485,0.47880000000000006
f101,0,0.5544554455445545,0.6212871287128713,0.5861386138613862
f101,1,0.22483221476510068,0.4211409395973154,0.4016778523489933
f101,dataset,0.358,0.502,0.47620000000000007
f102,0,0.5198019801980198,0.6027227722772277,0.5792079207920792
f102,1,0.22818791946308725,0.4085570469798658,0.412751677852349
f102,dataset,0.346,0.487,0.48
f103,0,0.551980198019802,0.5717821782178217,0.5811881188118813
f103,1,0.2634228187919463,0.3875838926174497,0.40302013422818794
f103,dataset,0.38,0.462,0.475
f104,0,0.5841584158415841,0.5866336633663366,0.5871287128712871
f104,1,0.21308724832214765,0.39932885906040266,0.40738255033557047
f104,dataset,0.363,0.475,0.48
f105,0,0.556930693069307,0.5915841584158416,0.5831683168316831
f105,1,0.24664429530201343,0.4001677852348993,0.40469798657718126
f105,dataset,0.372,0.4775,0.4768
f106,0,0.6188118811881188,0.6014851485148515,0.6113861386138614
f106,1,0.22818791946308725,0.4085570469798658,0.40671140939597317
f106,dataset,0.386,0.4865,0.4894
f107,0,0.6039603960396039,0.6039603960396039,0.6103960396039604
f107,1,0.2197986577181208,0.40939597315436244,0.39664429530201345
f107,dataset,0.375,0.488,0.48300000000000004
f108,0,0.6460396039603961,0.5841584158415841,0.5915841584158416
f108,1,0.2785234899328859,0.3959731543624161,0.414765100671141
f108,dataset,0.427,0.472,0.4862
f109,0,0.5717821782178217,0.5965346534653465,0.6133663366336634
f109,1,0.2684563758389262,0.4052013422818792,0.4070469798657718
f109,dataset,0.391,0.4825,0.4904
f11,0,0.5272277227722773,0.6101485148514851,0.6039603960396039
f11,1,0.24496644295302014,0.41442953020134227,0.40369127516778525
f11,dataset,0.359,0.4935,0.4846000000000001
f110,0,0.5816831683168316,0.6212871287128713,0.6089108910891089
f110,1,0.25671140939597314,0.4211409395973154,0.41174496644295305
f110,dataset,0.388,0.502,0.4914
f111,0,0.556930693069307,0.5804455445544554,0.5955445544554455
f111,1,0.2483221476510067,0.3926174496644295,0.4063758389261745
f111,dataset,0.373,0.4685,0.48279999999999995
f112,0,0.5693069306930693,0.5804455445544554,0.5935643564356436
f112,1,0.23657718120805368,0.3926174496644295,0.3953020134228188
f112,dataset,0.371,0.4685,0.4754000000000001
f113,0,0.599009900990099,0.5742574257425742,0.594059405940594
f113,1,0.2516778523489933,0.3901006711409396,0.40201342281879193
f113,dataset,0.392,0.4645,0.4796
f114,0,0.5668316831683168,0.6138613861386139,0.6178217821782178
f114,1,0.24496644295302014,0.4161073825503356,0.41946308724832215
f114,dataset,0.375,0.496,0.49960000000000004
f115,0,0.5693069306930693,0.594059405940594,0.5846534653465347
f115,1,0.28187919463087246,0.40268456375838924,0.40503355704697985
f115,dataset,0.398,0.48,0.4776
f116,0,0.599009900990099,0.594059405940594,0.6089108910891089
f116,1,0.26174496644295303,0.4035234899328859,0.4077181208053691
f116,dataset,0.398,0.4805,0.489
f117,0,0.698019801980198,0.6076732673267327,0.600990099009901
f117,1,0.2684563758389262,0.41191275167785235,0.414765100671141
f117,dataset,0.442,0.491,0.49000000000000005
f118,0,0.6138613861386139,0.6039603960396039,0.5787128712871288
f118,1,0.27348993288590606,0.4077181208053691,0.4
f118,dataset,0.411,0.487,0.47220000000000006
f119,0,0.6039603960396039,0.5952970297029703,0.6004950495049505
f119,1,0.2533557046979866,0.40436241610738255,0.414765100671141
f119,dataset,0.395,0.4815,0.4898
f12,0,0.6386138613861386,0.6126237623762376,0.5970297029702971
f12,1,0.2651006711409396,0.4152684563758389,0.41208053691275165
f12,dataset,0.416,0.495,0.48680000000000007
f120,0,0.6435643564356436,0.5816831683168316,0.5970297029702971
f120,1,0.2197986577181208,0.3934563758389262,0.4040268456375839
f120,dataset,0.391,0.4695,0.482
f121,0,0.5767326732673267,0.6126237623762376,0.5891089108910891
f121,1,0.2600671140939597,0.4161073825503356,0.41979865771812086
f121,dataset,0.388,0.4955,0.48819999999999997
f122,0,0.5693069306930693,0.5804455445544554,0.6168316831683168
f122,1,0.2197986577181208,0.39429530201342283,0.401006711409396
f122,dataset,0.361,0.4695,0.4882
