feature,level,Hostility,N1,kDN
f0,0,0.5672235481304694,0.5783611774065235,0.5893396976929197
f0,1,0.27882960413080893,0.41709695926563395,0.4183591508892714
f0,dataset,0.39966666666666667,0.4846666666666667,0.49
f1,0,0.5290373906125696,0.550914876690533,0.5581543357199682
f1,1,0.2495697074010327,0.3973034997131383,0.40780263912794035
f1,dataset,0.36666666666666664,0.46166666666666667,0.47080000000000005
f10,0,0.5338106603023071,0.5823389021479713,0.5786793953858392
f10,1,0.27309236947791166,0.41967871485943775,0.4143430866322433
f10,dataset,0.38233333333333336,0.48783333333333334,0.48319999999999996
f100,0,0.5417661097852029,0.5469371519490851,0.5581543357199682
f100,1,0.2862880091795754,0.3947217441193345,0.4029833620195066
f100,dataset,0.3933333333333333,0.4585,0.468
f101,0,0.507557677008751,0.5560859188544153,0.5554494828957837
f101,1,0.2742398164084911,0.40074584050487666,0.4052782558806655
f101,dataset,0.372,0.4658333333333333,0.46819999999999995
f102,0,0.5751789976133651,0.5799522673031027,0.5734287987271282
f102,1,0.26563396442914516,0.4185312679288583,0.4167527251864601
f102,dataset,0.3953333333333333,0.4861666666666667,0.4824
f103,0,0.5202863961813843,0.5596658711217184,0.5670644391408115
f103,1,0.2667814113597246,0.4036144578313253,0.4060814687320712
f103,dataset,0.373,0.469,0.47353333333333336
f104,0,0.5465393794749404,0.5719968178202068,0.5705648369132856
f104,1,0.2621916236374068,0.41222030981067126,0.40585197934595524
f104,dataset,0.38133333333333336,0.4791666666666667,0.47486666666666666
f105,0,0.5505171042163882,0.566030230708035,0.5653142402545744
f105,1,0.26563396442914516,0.4079173838209983,0.41158921399885257
f105,dataset,0.385,0.4741666666666667,0.476
f106,0,0.5354017501988863,0.5596658711217184,0.5704057279236276
f106,1,0.24899598393574296,0.4036144578313253,0.4028686173264487
f106,dataset,0.369,0.469,0.4730666666666667
f107,0,0.5409705648369133,0.5592680986475735,0.577247414478918
f107,1,0.2782558806655192,0.4038056989864219,0.4187033849684452
f107,dataset,0.3883333333333333,0.4689444444444445,0.48513333333333336
f108,0,0.573587907716786,0.5839299920445505,0.5879077167859984
f108,1,0.2736660929432014,0.42111302352266206,0.42168674698795183
f108,dataset,0.3993333333333333,0.48933333333333334,0.49133333333333334
f109,0,0.543357199681782,0.5775656324582339,0.5831344470962609
f109,1,0.28284566838783703,0.4168100975329891,0.4242111302352266
f109,dataset,0.392,0.4841666666666667,0.49079999999999996
f11,0,0.5751789976133651,0.5847255369928401,0.573587907716786
f11,1,0.23121055651176134,0.4213998852553069,0.419162363740677
f11,dataset,0.37533333333333335,0.48983333333333334,0.4838666666666666
f110,0,0.4916467780429594,0.5186953062848051,0.5334924423229913
f110,1,0.2535857716580608,0.3743545611015491,0.37888697647733793
f110,dataset,0.35333333333333333,0.43483333333333335,0.44366666666666665
f111,0,0.5568814638027049,0.5815433571996818,0.5723150357995227
f111,1,0.2891566265060241,0.4193918531267929,0.41721170395869195
f111,dataset,0.4013333333333333,0.48733333333333334,0.48219999999999996
f112,0,0.5139220365950676,0.5710686820472024,0.5715194908512331
f112,1,0.23924268502581755,0.4119334480780264,0.4100975329890993
f112,dataset,0.35433333333333333,0.47861111111111115,0.4777333333333334
f113,0,0.568019093078759,0.5767700875099443,0.5762927605409706
f113,1,0.22547332185886404,0.4157582711799579,0.41709695926563395
f113,dataset,0.369,0.48322222222222216,0.4838
f114,0,0.5600636435958631,0.588703261734288,0.5748607796340494
f114,1,0.2685025817555938,0.4242685025817556,0.41526104417670684
f114,dataset,0.39066666666666666,0.49316666666666664,0.48213333333333336
f12,0,0.5449482895783612,0.588703261734288,0.5882259347653143
f12,1,0.2662076878944349,0.4248422260470453,0.41549053356282273
f12,dataset,0.383,0.4935,0.4878666666666666
f13,0,0.5863166268894192,0.5950676213206046,0.5850437549721559
f13,1,0.2742398164084911,0.42857142857142855,0.41881812966150317
f13,dataset,0.405,0.49833333333333335,0.4884666666666667
f14,0,0.5608591885441527,0.596260938743039,0.5823389021479713
f14,1,0.27137119908204244,0.42971887550200805,0.4243258749282846
f14,dataset,0.39266666666666666,0.4995,0.4905333333333333
f15,0,0.507557677008751,0.5437549721559268,0.5571996817820206
f15,1,0.23407917383820998,0.39213998852553067,0.3921973608720597
f15,dataset,0.3486666666666667,0.45566666666666666,0.4613333333333333
f16,0,0.5306284805091488,0.5743834526650756,0.5727923627684964
f16,1,0.26391279403327594,0.4139414802065404,0.41365461847389556
f16,dataset,0.37566666666666665,0.4811666666666667,0.48033333333333333
f17,0,0.5767700875099443,0.5807478122513922,0.5856801909307876
f17,1,0.2822719449225473,0.41910499139414803,0.4243258749282846
f17,dataset,0.4056666666666667,0.48683333333333334,0.4919333333333334
f18,0,0.5250596658711217,0.5576770087509945,0.5517899761336515
f18,1,0.26391279403327594,0.40160642570281124,0.39839357429718875
f18,dataset,0.37333333333333335,0.467,0.46266666666666667
f19,0,0.5449482895783612,0.5608591885441527,0.5748607796340494
f19,1,0.2627653471026965,0.4044750430292599,0.41549053356282273
f19,dataset,0.381,0.47,0.4822666666666667
f2,0,0.5672235481304694,0.5954653937947494,0.5837708830548926
f2,1,0.25645438898450945,0.4294320137693632,0.4142283419391853
f2,dataset,0.38666666666666666,0.499,0.4852666666666666
f20,0,0.5083532219570406,0.5501193317422435,0.5449482895783612
f20,1,0.26161790017211706,0.39672977624784855,0.3938037865748709
f20,dataset,0.365,0.461,0.45713333333333334
f21,0,0.5664280031821798,0.6006364359586317,0.5915672235481305
f21,1,0.26047045324153756,0.4329699751386498,0.4281124497991968
f21,dataset,0.38866666666666666,0.5032222222222221,0.4966
f22,0,0.5218774860779634,0.5584725536992841,0.5589498806682578
f22,1,0.2570281124497992,0.4024670109007458,0.4026391279403328
f22,dataset,0.368,0.4678333333333333,0.46813333333333335
f23,0,0.5178997613365155,0.5759745425616547,0.5802704852824184
f23,1,0.2719449225473322,0.4153757888697648,0.4145725760183592
f23,dataset,0.375,0.4826666666666667,0.484
f24,0,0.5847255369928401,0.5950676213206046,0.5824980111376293
f24,1,0.2903040734366036,0.4294320137693632,0.42248995983935744
f24,dataset,0.4136666666666667,0.49883333333333335,0.4895333333333333
f25,0,0.569610182975338,0.5871121718377088,0.5855210819411297
f25,1,0.2908777969018933,0.42369477911646586,0.42248995983935744
f25,dataset,0.4076666666666667,0.49216666666666664,0.4908
f26,0,0.569610182975338,0.5839299920445505,0.5872712808273668
f26,1,0.2742398164084911,0.42111302352266206,0.41904761904761906
f26,dataset,0.398,0.48933333333333334,0.4895333333333333
f27,0,0.5672235481304694,0.5704057279236276,0.5801113762927605
f27,1,0.24670109007458405,0.4119334480780264,0.42042455536431445
f27,dataset,0.381,0.47833333333333333,0.48733333333333334
f28,0,0.5369928400954654,0.5727923627684964,0.5804295942720764
f28,1,0.2667814113597246,0.41202906865557465,0.42203098106712567
f28,dataset,0.38,0.47938888888888886,0.4884
f29,0,0.5306284805091488,0.5743834526650756,0.5740652346857598
f29,1,0.28800917957544464,0.41365461847389556,0.41285140562248995
