feature,level,Hostility,N1,kDN
f38,0,0.35533333333333333,0.449,0.44666666666666666
f38,1,0.308,0.4493333333333333,0.4444
f38,dataset,0.33166666666666667,0.44916666666666666,0.4455333333333333
f39,0,0.30266666666666664,0.43633333333333335,0.43786666666666674
f39,1,0.3626666666666667,0.437,0.43506666666666666
f39,dataset,0.33266666666666667,0.43666666666666665,0.43646666666666667
f4,0,0.31933333333333336,0.467,0.45
f4,1,0.33266666666666667,0.467,0.4454666666666667
f4,dataset,0.326,0.467,0.44773333333333337
f40,0,0.32,0.471,0.45720000000000005
f40,1,0.33666666666666667,0.471,0.464
f40,dataset,0.3283333333333333,0.471,0.46060000000000006
f41,0,0.28733333333333333,0.465,0.4574666666666667
f41,1,0.36866666666666664,0.465,0.462
f41,dataset,0.328,0.465,0.4597333333333333
f42,0,0.384,0.508,0.49933333333333335
f42,1,0.3,0.508,0.4985333333333334
f42,dataset,0.342,0.508,0.4989333333333334
f43,0,0.31466666666666665,0.44033333333333335,0.4445333333333334
f43,1,0.35,0.44033333333333335,0.43893333333333334
f43,dataset,0.3323333333333333,0.44033333333333335,0.44173333333333337
f44,0,0.37666666666666665,0.48533333333333334,0.5006666666666667
f44,1,0.2966666666666667,0.48533333333333334,0.4886666666666667
f44,dataset,0.33666666666666667,0.48533333333333334,0.49466666666666664
f45,0,0.37266666666666665,0.453,0.4605333333333334
f45,1,0.31333333333333335,0.4533333333333333,0.4561333333333334
f45,dataset,0.343,0.45316666666666666,0.4583333333333333
f46,0,0.312,0.4563333333333333,0.45466666666666666
f46,1,0.376,0.4563333333333333,0.4706666666666667
f46,dataset,0.344,0.4563333333333333,0.46266666666666667
f47,0,0.3233333333333333,0.4483333333333333,0.44680000000000003
f47,1,0.3253333333333333,0.4483333333333333,0.4478666666666667
f47,dataset,0.3243333333333333,0.4483333333333333,0.44733333333333336
f48,0,0.376,0.48133333333333334,0.48173333333333335
f48,1,0.2793333333333333,0.48133333333333334,0.4808
f48,dataset,0.32766666666666666,0.48133333333333334,0.4812666666666667
f49,0,0.39466666666666667,0.48133333333333334,0.47853333333333337
f49,1,0.2833333333333333,0.48133333333333334,0.4810666666666667
f49,dataset,0.339,0.48133333333333334,0.4798
f5,0,0.402,0.438,0.44
f5,1,0.2886666666666667,0.438,0.43920000000000003
f5,dataset,0.3453333333333333,0.438,0.43960000000000005
f50,0,0.322,0.5,0.5006666666666667
f50,1,0.3406666666666667,0.5003333333333333,0.502
f50,dataset,0.3313333333333333,0.5001666666666666,0.5013333333333333
f51,0,0.3506666666666667,0.37733333333333335,0.38320000000000004
f51,1,0.246,0.37733333333333335,0.378
f51,dataset,0.29833333333333334,0.37733333333333335,0.3806
f52,0,0.4,0.436,0.4381333333333334
f52,1,0.29,0.436,0.4412
f52,dataset,0.345,0.436,0.43966666666666665
f53,0,0.4166666666666667,0.4523333333333333,0.464
f53,1,0.2673333333333333,0.452,0.45080000000000003
f53,dataset,0.342,0.45216666666666666,0.45740000000000003
f54,0,0.38666666666666666,0.459,0.4476
f54,1,0.33266666666666667,0.4593333333333333,0.4504
f54,dataset,0.3596666666666667,0.45916666666666667,0.449
f55,0,0.30266666666666664,0.47733333333333333,0.47359999999999997
f55,1,0.376,0.477,0.47520000000000007
f55,dataset,0.3393333333333333,0.4771666666666667,0.4744
f56,0,0.3293333333333333,0.504,0.5013333333333333
f56,1,0.3426666666666667,0.504,0.51
f56,dataset,0.336,0.504,0.5056666666666667
f57,0,0.2633333333333333,0.4686666666666667,0.47159999999999996
f57,1,0.42933333333333334,0.46822222222222226,0.4734666666666667
f57,dataset,0.3463333333333333,0.46844444444444444,0.4725333333333333
f58,0,0.3473333333333333,0.47055555555555556,0.4862666666666666
f58,1,0.42866666666666664,0.471,0.4698666666666667
f58,dataset,0.388,0.47077777777777774,0.4780666666666667
f59,0,0.3006666666666667,0.4256666666666667,0.43
f59,1,0.36533333333333334,0.4256666666666667,0.4194666666666667
f59,dataset,0.333,0.4256666666666667,0.4247333333333334
f6,0,0.39666666666666667,0.449,0.44480000000000003
f6,1,0.2853333333333333,0.4493333333333333,0.44880000000000003
f6,dataset,0.341,0.44916666666666666,0.44680000000000003
f60,0,0.2826666666666667,0.47333333333333333,0.46453333333333335
f60,1,0.38866666666666666,0.473,0.47053333333333336
f60,dataset,0.33566666666666667,0.4731666666666667,0.46753333333333336
f61,0,0.37933333333333336,0.48,0.49213333333333337
f61,1,0.42866666666666664,0.4796666666666667,0.482
f61,dataset,0.404,0.47983333333333333,0.4870666666666666
f62,0,0.3566666666666667,0.4736666666666667,0.4782666666666667
f62,1,0.4186666666666667,0.4736666666666667,0.4754666666666667
f62,dataset,0.38766666666666666,0.4736666666666667,0.47686666666666666
f63,0,0.446,0.49066666666666664,0.4910666666666667
f63,1,0.38066666666666665,0.49066666666666664,0.49786666666666674
f63,dataset,0.41333333333333333,0.49066666666666664,0.4944666666666667
f64,0,0.31733333333333336,0.492,0.4934666666666667
f64,1,0.356,0.49166666666666664,0.49720000000000003
f64,dataset,0.33666666666666667,0.49183333333333334,0.49533333333333335
f65,0,0.316,0.467,0.46013333333333334
f65,1,0.37533333333333335,0.467,0.4594666666666667
f65,dataset,0.3456666666666667,0.467,0.45980000000000004
f66,0,0.35733333333333334,0.4563333333333333,0.4556
f66,1,0.29533333333333334,0.4563333333333333,0.4630666666666667
f66,dataset,0.3263333333333333,0.4563333333333333,0.4593333333333333
f67,0,0.2966666666666667,0.5013333333333333,0.49
f67,1,0.382,0.501,0.4965333333333334
f67,dataset,0.3393333333333333,0.5011666666666666,0.49326666666666674
f68,0,0.37333333333333335,0.49766666666666665,0.5026666666666667
f68,1,0.29933333333333334,0.49733333333333335,0.49786666666666674
f68,dataset,0.3363333333333333,0.4975,0.5002666666666666
f69,0,0.37333333333333335,0.49133333333333334,0.4832
f69,1,0.29133333333333333,0.49066666666666664,0.4814666666666667
f69,dataset,0.3323333333333333,0.491,0.48233333333333334
f7,0,0.3373333333333333,0.5,0.5030666666666667
f7,1,0.3486666666666667,0.5,0.5042666666666666
f7,dataset,0.343,0.5,0.5036666666666667
f8,0,0.408,0.4513333333333333,0.4444
f8,1,0.32266666666666666,0.4513333333333333,0.4445333333333334
f8,dataset,0.36533333333333334,0.4513333333333333,0.4444666666666667
f9,0,0.2813333333333333,0.4226666666666667,0.4232
f9,1,0.38466666666666666,0.42233333333333334,0.4216
f9,dataset,0.333,0.4225,0.4224
