dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset9,all,LogReg,0.858,0.022070593809662482,0.8579678460038925,0.022073513969759928,0.86,0.02,0.8559999999999999,0.031012542265634664
ArtificialDataset9,all,SVM-linear,0.8576666666666666,0.02124199195513976,0.8576164109958198,0.021271360622711545,0.8633333333333333,0.02049390153191921,0.852,0.031382939455839524
ArtificialDataset9,all,SVM-rbf,0.9593333333333331,0.010519822558706366,0.9593258723771575,0.010517566270859898,0.95,0.011254628677422768,0.9686666666666668,0.018390818965511632
ArtificialDataset9,all,RandomForest,0.9480000000000001,0.015070206073943082,0.9479890318842872,0.015071191785889136,0.9406666666666667,0.017243356208503417,0.9553333333333335,0.02191904296369814
ArtificialDataset9,all,KNN,0.9156666666666666,0.014910846164230045,0.9156260775998835,0.014922104177403368,0.9246666666666666,0.025828494170414024,0.9066666666666666,0.021499353995462805
ArtificialDataset9,all,NaiveBayes,0.7473333333333334,0.030652170486860388,0.7403738669211603,0.03418890532946524,0.614,0.0574610979513773,0.8806666666666667,0.021592179654268864
ArtificialDataset9,all,DecisionTree,0.8776666666666667,0.016868774571839985,0.8776408544387417,0.01684460149978805,0.8833333333333334,0.025690465157330266,0.8720000000000001,0.016812693617224653
ArtificialDataset9,all,XGBoost,0.9646666666666667,0.011944315244779265,0.964660557467273,0.01194816445921339,0.96,0.01605545943838975,0.9693333333333334,0.01665332799572906
ArtificialDataset9,informative,LogReg,0.8489999999999999,0.01556705923844749,0.8489526587493126,0.015592130590469318,0.8486666666666667,0.018390818965511646,0.8493333333333333,0.025508168626278645
ArtificialDataset9,informative,SVM-linear,0.8466666666666667,0.019888578520235078,0.8466125523992,0.01991282650965363,0.8460000000000001,0.019652537297311583,0.8473333333333333,0.03119116684077224
ArtificialDataset9,informative,SVM-rbf,0.9776666666666666,0.007895146188217989,0.9776651829429559,0.007894485779373663,0.974,0.005537749241945382,0.9813333333333333,0.015434449203720302
ArtificialDataset9,informative,RandomForest,0.9536666666666667,0.014487542541400503,0.9536518097517591,0.014493303057500068,0.9506666666666668,0.018184242262647803,0.9566666666666667,0.02620432534271139
ArtificialDataset9,informative,KNN,0.9653333333333333,0.01002219758558194,0.9653295103062149,0.010025216461028637,0.9720000000000001,0.009333333333333348,0.9586666666666668,0.014236104336041756
ArtificialDataset9,informative,NaiveBayes,0.833,0.013860415257527865,0.832723164915168,0.013857162966383486,0.8666666666666666,0.021705094128132933,0.7993333333333335,0.020752509888364495
ArtificialDataset9,informative,DecisionTree,0.8873333333333333,0.020154955277107964,0.8872967291525331,0.02016926036422899,0.8886666666666667,0.021302060411560596,0.8859999999999999,0.030029615012147213
ArtificialDataset9,informative,XGBoost,0.9679999999999997,0.010022197585581918,0.9679960847019293,0.0100226112437993,0.9673333333333332,0.010934146311237814,0.9686666666666668,0.018390818965511632
ArtificialDataset9,informative+redundant,LogReg,0.8516666666666668,0.017078251276599326,0.8516314496260741,0.017081948133597456,0.852,0.018086213288334044,0.8513333333333334,0.025655841873191816
ArtificialDataset9,informative+redundant,SVM-linear,0.851,0.014302291968616612,0.8509528563258705,0.014323554692231486,0.8553333333333335,0.016069294390925273,0.8466666666666667,0.0251219249085557
ArtificialDataset9,informative+redundant,SVM-rbf,0.9743333333333334,0.008171767114754161,0.9743308880201831,0.008170905161951398,0.9673333333333332,0.008666666666666696,0.9813333333333334,0.013597385369580758
