dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset5,all,LogReg,0.968,0.006131883886702362,0.9679977538083779,0.006133375317560308,0.966,0.010315037566582112,0.97,0.009165151389911688
ArtificialDataset5,all,SVM-linear,0.9658,0.005827520913733391,0.9657982007363423,0.005829014154048001,0.9643999999999998,0.009372299611087993,0.9672000000000001,0.008158431221748462
ArtificialDataset5,all,SVM-rbf,0.9970000000000001,0.002863564212655273,0.9969999330755135,0.002863676031062416,0.9964000000000001,0.005499090833947013,0.9976,0.001959591794226544
ArtificialDataset5,all,RandomForest,0.9848000000000001,0.004749736834815171,0.984799009462798,0.004750614050465682,0.9879999999999999,0.0075894663844041175,0.9816,0.008428523002282199
ArtificialDataset5,all,KNN,0.9818000000000001,0.004512205669071395,0.9817991866186286,0.004512407139974589,0.9872,0.005600000000000006,0.9763999999999999,0.006311893535223805
ArtificialDataset5,all,NaiveBayes,0.8756,0.01668052756959445,0.874124048969743,0.017126376647063804,0.974,0.015310127367203696,0.7772,0.029450976214719947
ArtificialDataset5,all,DecisionTree,0.8868,0.005153639490690055,0.8867704218818752,0.00514412225278443,0.8872,0.0176906755099968,0.8864000000000001,0.014554724318928215
ArtificialDataset5,all,XGBoost,0.9894000000000001,0.004294182110716781,0.9893995561283561,0.0042945373632899105,0.9899999999999999,0.005138093031466056,0.9888,0.008908422980528043
ArtificialDataset5,informative,LogReg,0.969,0.006526867548832294,0.9689977206897703,0.006528520161198537,0.9672000000000001,0.011285388783732718,0.9707999999999999,0.008772684879784531
ArtificialDataset5,informative,SVM-linear,0.9676,0.006858571279792905,0.9675967745432053,0.006861184541534145,0.9648,0.012237646832622694,0.9704,0.009830564581955616
ArtificialDataset5,informative,SVM-rbf,0.998,0.0015491933384829684,0.9979999839419623,0.0015492099299455578,0.9972000000000001,0.0031240998703626647,0.9988000000000001,0.0018330302779823377
ArtificialDataset5,informative,RandomForest,0.9894000000000001,0.0043863424398922655,0.9893996132543998,0.004386935531215222,0.9907999999999999,0.005946427498927407,0.9879999999999999,0.007155417527999333
ArtificialDataset5,informative,KNN,0.9945999999999999,0.0023748684174075855,0.9945999717949462,0.0023748905151056913,0.994,0.00268328157299975,0.9952000000000002,0.003487119154832542
ArtificialDataset5,informative,NaiveBayes,0.9294,0.01359558751948584,0.9293445167084725,0.0136524260127142,0.9475999999999999,0.017292773056973798,0.9112,0.025786818338057925
ArtificialDataset5,informative,DecisionTree,0.8952,0.007858753081755406,0.8951843105799876,0.007854907028535627,0.8948,0.015393505123915099,0.8956000000000002,0.012705904139414883
ArtificialDataset5,informative,XGBoost,0.9904000000000002,0.005043808085167401,0.9903996359164818,0.0050442374082789575,0.99,0.0048166378315169225,0.9907999999999999,0.009303762679690413
ArtificialDataset5,informative+redundant,LogReg,0.9688000000000001,0.006881860213634107,0.9687973425202652,0.00688414858210962,0.9672000000000001,0.011838918869559003,0.9704,0.009499473669630344
ArtificialDataset5,informative+redundant,SVM-linear,0.9673999999999999,0.006988562083862466,0.9673965380047347,0.006991371154968056,0.9648,0.012237646832622694,0.97,0.010620734437881413
ArtificialDataset5,informative+redundant,SVM-rbf,0.998,0.0020000000000000018,0.9979999951806843,0.002000004829001031,0.998,0.00268328157299975,0.998,0.0020000000000000018
ArtificialDataset5,informative+redundant,RandomForest,0.9865999999999999,0.006814690014960334,0.9865988395695308,0.0068170153335512665,0.9916,0.004543126676640224,0.9815999999999999,0.011056219968868212
ArtificialDataset5,informative+redundant,KNN,0.9931999999999999,0.002561249694973142,0.9931999629610436,0.0025612444767685524,0.9940000000000001,0.003224903099319423,0.9924,0.0037735924528226454
ArtificialDataset5,informative+redundant,NaiveBayes,0.9176,0.014554724318928198,0.9174998817797647,0.01462518703194573,0.9452,0.014756693396557337,0.89,0.026427258654654312
ArtificialDataset5,informative+redundant,DecisionTree,0.8954000000000001,0.011280070921762869,0.8953765259197486,0.01129758362346099,0.8916000000000001,0.019053608582103303,0.8992000000000001,0.015263027222671144
ArtificialDataset5,informative+redundant,XGBoost,0.9907999999999999,0.004833218389437833,0.9907996682143938,0.004833363468427872,0.9916,0.005200000000000005,0.99,0.008988882021697701
ArtificialDataset5,informative+redundant_nonLinear,LogReg,0.9686,0.006696267617113288,0.968596765555158,0.006700114748120201,0.9683999999999999,0.010947145746723216,0.9688000000000001,0.01142628548566857
ArtificialDataset5,informative+redundant_nonLinear,SVM-linear,0.9663999999999999,0.006053098380168627,0.9663969041207695,0.006055377513382247,0.9628,0.00913016976841067,0.97,0.01120714058089753
ArtificialDataset5,informative+redundant_nonLinear,SVM-rbf,0.9978,0.0016613247725836165,0.9977999847435687,0.0016613384075762714,0.9972,0.0031240998703626643,0.9984,0.001959591794226544
ArtificialDataset5,informative+redundant_nonLinear,RandomForest,0.9865999999999999,0.005589275444992854,0.9865990535809749,0.005590129438177679,0.9892000000000001,0.005946427498927407,0.984,0.011027239001672186
ArtificialDataset5,informative+redundant_nonLinear,KNN,0.9936,0.003200000000000003,0.9935999209588517,0.003200041670552924,0.9944000000000001,0.004079215610874231,0.9928000000000001,0.004995998398718723
