Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset15,all,0.2014,0.31108,0.35459236987796394,0.5270714285714286,0.45247584681650005,0.29060838651189885,0.4924257668506074,0.9988570277446738,0.9985706666666665,0.488076150802664,150.0,0.7105,0.8278000000000001,0.13106770333359344,0.6353366420170528,0.7935655752269699,0.15041612269157975,0.5465856663109661,0.9077678739564371,0.17042995318832582,0.8018128035448231,0.960757338286798,0.27622645143206115
ArtificialDataset15,informative,0.171,0.28948,0.38041057861293764,0.5580857142857143,0.40019446692927874,0.27456440802142174,0.4867628888746314,0.9986297238077317,0.998575,0.38622579828886894,40.0,0.758275,0.8432000000000001,0.06364472259571663,0.6906907480963465,0.8167781091678663,0.08715302932137707,0.5138209308894608,0.6936695750423703,0.12347430589381572,0.8944621814593371,0.963247615177725,0.07482875693175493
ArtificialDataset15,informative+redundant,0.1834,0.29192,0.24992910443981145,0.4988466666666667,0.4006024200724246,0.2741060892375598,0.4864916344727246,0.9986379765414289,0.9985428571428573,0.06488513581016372,70.0,0.7577999999999999,0.8433999999999999,0.06577051010901463,0.6944413283980047,0.8170047122177889,0.08446507816920967,0.5238842508317118,0.6936695750423703,0.11403591746822227,0.8881177318550338,0.9635591416574757,0.08177168157659738
ArtificialDataset15,informative+redundant_nonLinear,0.194,0.30788000000000004,0.37476854756518646,0.5598833333333334,0.45714546080852614,0.3013786881691293,0.48772304407340145,0.9988242158523072,0.99859,0.409176660493507,80.0,0.71275,0.8345999999999998,0.1425620165802538,0.6339740245984458,0.8042599741916823,0.18279982823431654,0.5664357228045948,0.9312503923168665,0.18018980090412348,0.7942598585553685,0.9620024767322614,0.29389761353285837
ArtificialDataset15,informative+noise,0.2418,0.34892,0.38041057861293764,0.5037375,0.4036953154001116,0.322960340379616,0.4946295623739039,0.9990917736101528,0.9985800000000001,0.39016881584841473,80.0,0.73595,0.8197999999999999,0.05583329779671927,0.6550734070166047,0.7805806941883728,0.06757387798136778,0.4596647260059004,0.6137279517921035,0.09210242695407365,0.8898709148429791,0.9641821946169772,0.08317935215609666
ArtificialDataset15,informative+rand_extra,0.1884,0.29356000000000004,0.38041057861293764,0.5560857142857143,0.4016455603556674,0.286269328862483,0.4874773947252223,0.9986832469840474,0.998581395348837,0.3929414648096201,43.0,0.7559,0.8426,0.06480749515736148,0.6872124437861857,0.8158535549259242,0.08706475070101212,0.5086517638566317,0.690866863348189,0.1211245931036254,0.8936444244499913,0.9635591416574757,0.07679600787120734
ArtificialDataset15,mutual_info_top40,0.2748,0.37284,0.3973662868240623,0.5776416666666667,0.4328290905672904,0.3534604200768509,0.4921878564382183,0.9991984321227708,0.99855,0.0031393934494160477,40.0,0.68615,0.7734000000000001,0.06069876440258068,0.518538394744017,0.7030911616705093,0.22413315664142314,0.37516908856945574,0.5095725315422761,0.17638116912996238,0.8593777210193301,0.9987548615545364,0.1171211756967249
ArtificialDataset15,f_classif_top40,0.2372,0.34252000000000005,0.38519404980369476,0.45276129032258067,0.40864385918097407,0.3245820335220335,0.4873992730654094,0.998990883982521,0.9985700000000001,0.06017648816596609,40.0,0.72885,0.8054,0.05496541769928746,0.650530947116313,0.761267130159226,0.07271727892587998,0.47210391689159503,0.5896773586090014,0.10035879022056304,0.8718849770708771,0.9657407944892705,0.08714200567652362
ArtificialDataset15,rf_top40,0.2186,0.3279200000000001,0.2924920516540501,0.5630076923076923,0.4359372941705967,0.3198503002553002,0.4856038272808083,0.9989266974011581,0.998725,0.3060691101159892,40.0,0.704875,0.8130000000000001,0.11772752742789475,0.6213507354828283,0.7723925340442415,0.14404369445300597,0.5307125258929132,0.8696566442784508,0.17639107038424512,0.8018788336139006,0.9607602407074166,0.25197483815806543
ArtificialDataset15,relief_top40,0.2068,0.31572,0.3866518523776922,0.5233925925925925,0.41910512365862124,0.3025370515595516,0.4847311305979709,0.9987834677705996,0.9986149999999999,0.15132093250535117,40.0,0.7402,0.8265999999999998,0.062495348398329334,0.6619954557039165,0.7922389869164779,0.08619869164172031,0.4778984370096039,0.6399974891720543,0.11687550769504153,0.8863291151487007,0.9688541243396992,0.08587618288923671
ArtificialDataset15,xgb_top40,0.2138,0.31716000000000005,0.29477898265013613,0.50124,0.41625524079862414,0.29996495608450713,0.48615616304376635,0.9988550195488093,0.9986650000000001,0.09939449806414544,40.0,0.7312000000000001,0.8256,0.07664903316881622,0.6631464777108934,0.7911870202399265,0.08846135327198015,0.5199061578055364,0.7182599962337581,0.1377501534671619,0.8489166715040343,0.9598237263210851,0.14518606263959108
