y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,level,subset
0,0.38173302107728335,0.4604215456674473,0.573,0.6313148210103713,0.5738828119508618,0.3963837944517101,0.49898794938796004,0.9964321447812557,0.9909922346850734,0.9456664678249267,class,all
1,0.13089005235602094,0.22757417102966843,0.42700000000000005,0.6970830216903515,0.4280092398656583,0.22611007371048814,0.49589662470687845,0.9940016353628919,0.9915385321943603,1.021585905512242,class,all
dataset,0.238,0.32700000000000007,0.48934199999999994,0.669,0.49029725514604017,0.29881695246698997,0.4972166203457003,0.9950394628845334,0.9913052631578948,0.9891683056197584,class,all
0,0.0,0.6,0.573,0.2857142857142857,0.5639569080553393,1.0,0.5036061025958052,1.0,0.988421052631579,2.9714267558317533,instance,all
1,0.5593220338983051,0.8,0.42700000000000005,0.5,0.4292799823347298,1.0,0.5047196674673937,1.0,0.9947368421052631,-0.5686802186556412,instance,all
0,0.8260869565217391,0.6,0.573,0.6428571428571429,0.6014831520298163,0.0,0.49897332865391053,0.9953051643192489,0.988421052631579,2.013725941268341,instance,all
0,0.0,0.6,0.573,0.6428571428571429,0.5706836705959887,0.0,0.497916959524617,0.9953051643192489,0.9936842105263158,0.9452683475995732,instance,all
0,0.25,0.4,0.573,0.35714285714285715,0.570720017343927,0.0,0.49924009890537435,0.9976525821596244,0.9905263157894737,0.8389792432619636,instance,all
0,0.44067796610169496,0.4,0.573,0.6428571428571429,0.5707200176654661,0.0,0.4944692746653949,0.9976525821596244,0.9957894736842106,0.26134777739273096,instance,all
0,0.19999999999999996,0.2,0.573,0.42857142857142855,0.5707200173843587,0.16666666666666666,0.4987401072574804,0.9976525821596244,0.9947368421052631,0.10964742595106867,instance,all
0,0.33333333333333337,0.4,0.573,0.7857142857142857,0.5707200176654071,0.5,0.5127143475835836,1.0,0.9905263157894737,0.2702969545535486,instance,all
0,0.25,0.6,0.573,0.5714285714285714,0.5707197966191666,0.5,0.5048370462492668,1.0,0.9968421052631579,0.5772203012236787,instance,all
0,0.0,0.2,0.573,0.9285714285714286,0.563778515728475,0.0,0.4980686157504832,0.9976525821596244,0.9842105263157894,0.21717027675063785,instance,all
0,0.7647058823529411,0.2,0.573,0.5714285714285714,0.570720017665357,0.0,0.4978858967133877,0.9953051643192489,0.9968421052631579,-0.0419768478129296,instance,all
0,0.4285714285714286,0.2,0.573,0.42857142857142855,0.5990919767395252,0.0,0.4968511967585886,0.9953051643192489,0.9863157894736843,0.9349224517827361,instance,all
0,0.6944444444444444,0.6,0.573,0.42857142857142855,0.5544458385011874,0.5,0.4995354573762062,0.9976525821596244,0.9926315789473684,1.4251457081310273,instance,all
0,0.0,0.0,0.573,0.6428571428571429,0.5707200218896582,0.0,0.4948106442573673,0.9882629107981221,0.9831578947368421,1.3552845380025766,instance,all
0,0.44067796610169496,0.4,0.573,0.5714285714285714,0.5707200177669431,0.5,0.4954659092135604,0.9953051643192489,0.9926315789473684,0.8847371739555273,instance,all
0,0.30000000000000004,0.4,0.573,0.7857142857142857,0.5707200176854055,0.0,0.49736361226270787,0.9953051643192489,0.9936842105263158,0.6738241687392833,instance,all
0,0.782608695652174,0.4,0.573,0.5714285714285714,0.5707200176461522,1.0,0.5116957123707746,1.0,0.9947368421052631,0.3665590743129907,instance,all
0,0.1578947368421053,0.2,0.573,0.5714285714285714,0.5717284787482616,0.0,0.49294817806105096,0.9906103286384976,0.9821052631578947,2.739676964427514,instance,all
0,0.44067796610169496,0.4,0.573,0.9285714285714286,0.570720018967338,1.0,0.5003301952311197,1.0,0.9894736842105263,1.4988749038487845,instance,all
0,0.6944444444444444,0.4,0.573,0.9285714285714286,0.5707200176241368,0.0,0.49306653927024935,0.9976525821596244,0.9936842105263158,0.4446825139235997,instance,all
0,0.44067796610169496,0.2,0.573,0.5714285714285714,0.5707198610337677,0.0,0.489790998786642,0.9906103286384976,0.9894736842105263,1.4966557316712006,instance,all
0,0.7916666666666666,0.4,0.573,0.42857142857142855,0.5707199807153831,1.0,0.5002244694499283,1.0,0.9926315789473684,2.6454708829494784,instance,all
0,0.16666666666666663,0.4,0.573,0.6428571428571429,0.5707199373496641,0.0,0.4896491853846694,0.9929577464788732,0.9957894736842106,1.1657334143781048,instance,all
0,0.25,0.2,0.573,0.6428571428571429,0.5707197958861149,0.25,0.4963498802431404,0.9953051643192489,0.991578947368421,2.1059504166684127,instance,all
0,0.5714285714285714,0.6,0.573,0.5714285714285714,0.5707199625203396,0.0,0.4972181226964695,0.9953051643192489,0.9936842105263158,1.2606664057557977,instance,all
0,0.19999999999999996,0.4,0.573,0.7142857142857143,0.5707200178084875,1.0,0.5011616401209897,1.0,0.9926315789473684,1.5797888179073514,instance,all
0,0.1578947368421053,0.2,0.573,0.5714285714285714,0.5707198239759954,0.0,0.4963447579995576,0.9929577464788732,0.988421052631579,1.2504712477518136,instance,all
0,0.44067796610169496,0.2,0.573,0.9285714285714286,0.5707200176129742,0.0,0.4957612392867693,0.9929577464788732,0.9957894736842106,0.4066476770821307,instance,all
0,0.33333333333333337,0.2,0.573,0.7857142857142857,0.5707200161144281,0.0,0.4869726345994623,0.9929577464788732,0.9947368421052631,1.5484955675414975,instance,all
0,0.25,0.2,0.573,0.5714285714285714,0.5707200176640062,0.0,0.4966912575538137,0.9953051643192489,0.9947368421052631,0.25303949933741987,instance,all
0,0.5238095238095238,0.8,0.573,0.35714285714285715,0.5707200176652577,0.4,0.5017073981377129,1.0,0.9905263157894737,0.05952895635464555,instance,all
0,0.0,0.6,0.573,0.42857142857142855,0.5707200177517436,1.0,0.5043176169505625,1.0,0.9894736842105263,1.6346990654696294,instance,all
0,0.125,0.2,0.573,0.5714285714285714,0.5707200174722986,0.0,0.4924535651571804,0.9953051643192489,0.9936842105263158,0.6900652534417383,instance,all
0,0.25,0.6,0.573,0.5,0.5707187184401235,1.0,0.5021323395420414,1.0,0.991578947368421,1.8003285576411456,instance,all
1,0.5593220338983051,0.8,0.42700000000000005,0.6428571428571429,0.42927998233456155,0.0,0.4996194933485024,0.9982517482517482,0.9936842105263158,0.7653093651826072,instance,all
