Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset21,all,0.253,0.347,0.481568,0.5883529411764705,0.48258644036934173,0.26643919969862245,0.4967223203016802,0.9958021936317951,0.99351,0.8649265537271622,600.0,0.6111249999999999,0.7639999999999999,0.09474392178016337,0.5165988207057485,0.7300998139642542,0.14282059993325455,0.4792606707317073,0.9012804878048779,0.22070325445985284,0.7006391242937853,0.9598587570621469,0.27084185883754197
ArtificialDataset21,informative,0.204,0.30060000000000003,0.481568,0.6993076923076924,0.43773246692413903,0.24001982621137036,0.49547087974978854,0.9950683153658486,0.99375,0.7174429350597208,300.0,0.66425,0.828,0.08144893229151974,0.5990941281934927,0.8136120752467437,0.12406694347838952,0.4761661585365854,0.7196951219512195,0.16024683397971595,0.7918043785310734,0.9445762711864406,0.1283205607736509
ArtificialDataset21,informative+redundant,0.22,0.31800000000000006,0.481568,0.5823529411764706,0.43935852062949504,0.255396825074567,0.49551089323088454,0.9953942073107159,0.9936274999999999,0.7773220880336162,400.0,0.66175,0.8009999999999999,0.07657069562548996,0.598043469551023,0.7815430864518258,0.12294865455455467,0.47842987804878045,0.6683536585365852,0.15406106969576,0.7861122881355932,0.9462994350282485,0.12826205510872787
ArtificialDataset21,informative+redundant_nonLinear,0.239,0.32220000000000004,0.481568,0.689,0.48249092769206586,0.26381543525535195,0.4957516724485487,0.9954675563525659,0.993465,0.20460004412020746,400.0,0.63025,0.797,0.10506426604702478,0.541274361279676,0.7709521663845504,0.1599470201367157,0.501547256097561,0.9111585365853658,0.21664498185211264,0.7176588983050847,0.9531355932203389,0.27516961951237134
ArtificialDataset21,informative+noise,0.232,0.33640000000000003,0.481568,0.705,0.43448477131300345,0.2816234583568179,0.4970276612428769,0.995595153992118,0.9937974999999999,0.7690774223873823,400.0,0.636875,0.778,0.06736772754283547,0.5634220904054156,0.745848031332483,0.10128844611684425,0.43728658536585363,0.5884756097560976,0.1458809646342205,0.7723093220338983,0.9598022598870056,0.143531006134821
ArtificialDataset21,informative+rand_extra,0.21,0.30820000000000003,0.481568,0.6993076923076923,0.4382745268491686,0.23656812132073515,0.49554073198017173,0.9951381821214839,0.9937392739273928,0.7191055537118728,303.0,0.6645,0.826,0.08483092428051049,0.6001445254007509,0.8111746540176057,0.12737421215779277,0.4823018292682927,0.717439024390244,0.15949915086277247,0.7880261299435027,0.9530225988700562,0.13396735281155214
ArtificialDataset21,mutual_info_top300,0.273,0.39120000000000005,0.481568,0.7018333333333333,0.478635773696082,0.37378029504977783,0.49759985022202385,0.99663872635903,0.9935333333333333,0.7072340077062942,300.0,0.601375,0.718,0.08282673395192432,0.501920560480762,0.6720289631164521,0.13831579094320415,0.46195121951219514,0.8967682926829268,0.21156399193170133,0.6960204802259887,0.9363276836158191,0.25504735461892336
ArtificialDataset21,f_classif_top300,0.278,0.36340000000000006,0.481568,0.6850000000000002,0.4774133031547268,0.33329644574556677,0.4966259190235606,0.9962055091019038,0.9934533333333334,0.8778871776782342,300.0,0.6531250000000001,0.756,0.06773359052725823,0.5360375472472306,0.7163230428312861,0.18655285334987248,0.40539634146341463,0.5642682926829269,0.1880428093702591,0.8208686440677966,0.9781920903954802,0.1276334198457277
ArtificialDataset21,rf_top300,0.293,0.359,0.481568,0.6170588235294118,0.40948083894390824,0.3103365470132899,0.4962715436138909,0.9957659111287195,0.9935766666666667,0.7935455740596351,300.0,0.660875,0.737,0.05277563696577103,0.5895646211001826,0.6841972697081871,0.0990963915187684,0.4501448170731708,0.5669512195121952,0.1300795942276537,0.8036899717514124,0.9564406779661017,0.11428471745313439
ArtificialDataset21,relief_top300,0.283,0.34440000000000004,0.481568,0.5626666666666668,0.4229555721469299,0.33185857640646843,0.49511342811038683,0.9930500114686073,0.99367,0.7586909908922637,300.0,0.652625,0.726,0.044303942101288074,0.5734252916722343,0.6710024185759217,0.07097498093367897,0.42448932926829264,0.5373170731707316,0.1264245920064141,0.8072387005649717,0.9798022598870055,0.12667325052781733
ArtificialDataset21,xgb_top300,0.267,0.36000000000000004,0.481568,0.5335238095238095,0.41959805752757334,0.30195424103629764,0.49678855940951816,0.9960930458535772,0.9935933333333333,0.7465204178153939,300.0,0.652375,0.7540000000000001,0.05880218047463402,0.5875532340562595,0.7160149493797077,0.09539534049678983,0.458079268292683,0.5616463414634147,0.13053039130526048,0.7840430790960452,0.9346610169491525,0.11679571843894854
