y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,level,subset
0,0.082,0.1088,0.08808779419550415,0.6363333333333334,0.24684654408880236,0.06817142857142858,0.40358609900273007,0.9673947895791584,0.9912000000000001,0.4516965965520435,class,informative
1,0.074,0.106,0.08808779419550414,0.5503333333333333,0.2524504019593076,0.06733333333333333,0.4022218582604899,0.975310621242485,0.976,0.3937456909672718,class,informative
dataset,0.078,0.10740000000000001,0.08808779419550414,0.5933333333333334,0.249648473024055,0.06775238095238095,0.40290397863161004,0.9713527054108215,0.9836,0.42272114375965764,class,informative
0,0.0,0.2,0.06060606060606055,0.6666666666666666,0.1724618539768707,0.0,0.49119706713025624,0.9959919839679359,1.0,0.03432377725306861,instance,informative
0,0.18292682926829262,0.2,0.0,0.5,0.283492894639919,0.0,0.4990081459230389,0.9979959919839679,1.0,0.38985896619035876,instance,informative
0,0.0,0.4,0.06493506493506496,0.4166666666666667,0.39216619030715905,0.0,0.47717314517487386,0.9979959919839679,1.0,0.3636373100083105,instance,informative
0,0.171875,0.0,0.010869565217391353,0.6666666666666666,0.08637320069058185,0.0,0.3744655360965572,0.9438877755511021,1.0,0.8229147630592819,instance,informative
0,0.0,0.0,0.050000000000000044,0.6666666666666666,0.0952687007257933,0.0,0.3979060547750919,0.9639278557114228,1.0,0.7060165463999512,instance,informative
0,0.4411764705882353,0.0,0.19999999999999996,0.75,0.19777889111287583,0.0,0.3744931452236274,0.9659318637274549,1.0,0.33944563888744533,instance,informative
0,0.21341463414634143,0.2,0.1428571428571429,0.75,0.05282549262439851,0.0,0.4581721008285161,0.9919839679358717,1.0,0.008787090960746717,instance,informative
0,0.5838048090523338,0.4,0.09999999999999998,0.5833333333333334,0.3344227487526802,0.3333333333333333,0.4226184571520397,0.9939879759519038,1.0,-0.2170704429482914,instance,informative
0,0.0,0.0,0.010869565217391353,0.6666666666666666,0.047207742812479137,0.0,0.27255832832095483,0.9258517034068137,1.0,0.17068575063797323,instance,informative
0,0.28409090909090906,0.2,0.010869565217391353,0.6666666666666666,0.13569392078917325,0.3333333333333333,0.3155317377937126,0.9979959919839679,1.0,0.3410361059989231,instance,informative
0,0.3248762376237624,0.0,0.0,0.6666666666666666,0.2779068969754044,0.0,0.41067529859220475,0.9679358717434869,1.0,1.0573949424827072,instance,informative
0,0.023255813953488413,0.0,0.050000000000000044,0.6666666666666666,0.4473213217441665,0.0,0.4503279469985365,0.9859719438877755,1.0,0.07899102830832724,instance,informative
0,0.5123762376237624,0.6,0.06493506493506496,0.4166666666666667,0.5008492938837478,0.4,0.4852636593644277,0.9979959919839679,1.0,0.13552841562697004,instance,informative
0,0.21341463414634143,0.0,0.010869565217391353,0.6666666666666666,0.19077553951488613,0.0,0.3886989345377385,0.9839679358717435,1.0,0.22130169198736302,instance,informative
0,0.3134146341463415,0.0,0.06060606060606055,0.6666666666666666,0.07374274522035595,0.0,0.406710606637288,0.9779559118236473,1.0,-0.25031703911623127,instance,informative
0,0.0,0.0,0.010869565217391353,0.6666666666666666,0.07107482755627981,0.0,0.38731429059287137,0.9579158316633266,1.0,0.8127101432941249,instance,informative
