dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset1,all,LogReg,0.9710000000000001,0.016401219466856715,0.9709939101408098,0.016401811703496944,0.97,0.022360679774997894,0.9720000000000001,0.022271057451320107
ArtificialDataset1,all,SVM-linear,0.9690000000000001,0.014456832294800973,0.9689801156738642,0.014480358184785236,0.96,0.028284271247461888,0.978,0.018867962264113223
ArtificialDataset1,all,SVM-rbf,0.986,0.008000000000000007,0.9859981646396676,0.008001124526340515,0.982,0.014000000000000012,0.99,0.010000000000000009
ArtificialDataset1,all,RandomForest,0.96,0.017888543819998312,0.9599743697121385,0.017908921655467848,0.968,0.018330302779823376,0.952,0.03370459909270542
ArtificialDataset1,all,KNN,0.9720000000000001,0.015362291495737231,0.971988280976554,0.01537418649728062,0.9800000000000001,0.012649110640673528,0.9640000000000001,0.027999999999999987
ArtificialDataset1,all,NaiveBayes,0.907,0.016155494421403526,0.9068233323462621,0.01629357832832914,0.9099999999999999,0.03492849839314595,0.9039999999999999,0.04799999999999998
ArtificialDataset1,all,DecisionTree,0.898,0.022271057451320107,0.8978752566809088,0.02232787806550618,0.914,0.023748684174075812,0.882,0.04422668877499197
ArtificialDataset1,all,XGBoost,0.9710000000000001,0.015779733838059515,0.9709863072323561,0.01579129337118052,0.97,0.020493901531919215,0.9720000000000001,0.027129319932501055
ArtificialDataset1,informative,LogReg,0.974,0.013564659966250548,0.9739921086315084,0.01357068340032155,0.9719999999999999,0.022271057451320082,0.976,0.01959591794226544
ArtificialDataset1,informative,SVM-linear,0.9710000000000001,0.016401219466856715,0.9709888656642048,0.016407196108265795,0.966,0.025377155080899022,0.976,0.021540659228538032
ArtificialDataset1,informative,SVM-rbf,0.99,0.007745966692414841,0.9899987792589184,0.0077470212846326835,0.984,0.01200000000000001,0.9960000000000001,0.008000000000000007
ArtificialDataset1,informative,RandomForest,0.959,0.012206555615733715,0.958973167753326,0.01222245390696883,0.96,0.023664319132398467,0.958,0.02891366458960191
ArtificialDataset1,informative,KNN,0.986,0.008000000000000007,0.9859958921484268,0.00800593416911712,0.9880000000000001,0.013266499161421611,0.984,0.01743559577416271
ArtificialDataset1,informative,NaiveBayes,0.9099999999999999,0.01341640786499875,0.9098569095676629,0.01342823370801541,0.8939999999999999,0.03583294573433783,0.9259999999999999,0.037999999999999985
ArtificialDataset1,informative,DecisionTree,0.9039999999999999,0.04223742416388576,0.9039627989630254,0.04224710611220293,0.898,0.04686149805543991,0.9100000000000001,0.04494441010848846
ArtificialDataset1,informative,XGBoost,0.968,0.014696938456699083,0.9679900331131183,0.014699864811943283,0.962,0.024413111231467426,0.974,0.018000000000000016
ArtificialDataset1,informative+redundant,LogReg,0.974,0.014282856857085711,0.9739925149608263,0.014288893950882658,0.97,0.022360679774997894,0.978,0.018867962264113223
ArtificialDataset1,informative+redundant,SVM-linear,0.97,0.01264911064067353,0.9699775198442712,0.01267866353572285,0.962,0.0302654919008431,0.978,0.016613247725836167
ArtificialDataset1,informative+redundant,SVM-rbf,0.9880000000000001,0.008717797887081356,0.9879989812995287,0.0087185012605965,0.984,0.01200000000000001,0.992,0.009797958971132722
ArtificialDataset1,informative+redundant,RandomForest,0.958,0.01720465053408525,0.9579649534713568,0.01723286291732378,0.96,0.023664319132398467,0.9560000000000001,0.03555277766926234
ArtificialDataset1,informative+redundant,KNN,0.977,0.011874342087037928,0.9769908138270399,0.011880136667251776,0.9860000000000001,0.012806248474865708,0.968,0.024000000000000025
ArtificialDataset1,informative+redundant,NaiveBayes,0.899,0.023853720883753128,0.8987928239592998,0.024034021167916725,0.8899999999999999,0.0382099463490856,0.9080000000000001,0.05075431016179807
ArtificialDataset1,informative+redundant,DecisionTree,0.897,0.026095976701399803,0.8968985904975622,0.02613540761625985,0.892,0.03370459909270545,0.9019999999999999,0.04331281565541543
ArtificialDataset1,informative+redundant,XGBoost,0.969,0.013000000000000012,0.9689838860018604,0.013007842884608944,0.966,0.023748684174075857,0.9719999999999999,0.025612496949731396
ArtificialDataset1,informative+redundant_nonLinear,LogReg,0.974,0.013564659966250548,0.9739929252913695,0.013571044669551344,0.9719999999999999,0.022271057451320082,0.976,0.017435595774162708
ArtificialDataset1,informative+redundant_nonLinear,SVM-linear,0.9690000000000001,0.015779733838059487,0.9689882470437284,0.015784495472008844,0.962,0.024413111231467388,0.976,0.021540659228538032
ArtificialDataset1,informative+redundant_nonLinear,SVM-rbf,0.9890000000000001,0.008306623862918083,0.9889980636193625,0.008308357450689096,0.982,0.014000000000000012,0.9960000000000001,0.008000000000000007
ArtificialDataset1,informative+redundant_nonLinear,RandomForest,0.9639999999999999,0.014966629547095779,0.9639677207000142,0.014997189743816258,0.966,0.026907248094147414,0.9620000000000001,0.031559467676118995
ArtificialDataset1,informative+redundant_nonLinear,KNN,0.977,0.012688577540449532,0.9769913456138284,0.01270037658755553,0.9800000000000001,0.012649110640673528,0.974,0.02537715508089904
ArtificialDataset1,informative+redundant_nonLinear,NaiveBayes,0.907,0.024103941586387904,0.9068035463947176,0.02419006815988792,0.9,0.054405882034941774,0.9139999999999999,0.04103656905736637
ArtificialDataset1,informative+redundant_nonLinear,DecisionTree,0.89,0.041952353926806046,0.8898744482302119,0.04197817348005923,0.8919999999999998,0.05741080037762926,0.8880000000000001,0.046647615158762396
ArtificialDataset1,informative+redundant_nonLinear,XGBoost,0.968,0.01661324772583614,0.9679876994848987,0.016619191099162343,0.966,0.022,0.97,0.02720294101747089
ArtificialDataset1,informative+noise,LogReg,0.9730000000000001,0.011000000000000008,0.9729901196154144,0.011009652520143721,0.9719999999999999,0.022271057451320082,0.974,0.018000000000000016
ArtificialDataset1,informative+noise,SVM-linear,0.97,0.015491933384829681,0.9699808313134202,0.01551556816805517,0.962,0.028913664589601908,0.978,0.018867962264113223
ArtificialDataset1,informative+noise,SVM-rbf,0.985,0.009219544457292894,0.9849970386695682,0.009221267325928194,0.984,0.014966629547095779,0.986,0.015620499351813323
