Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset5,all,0.0388,0.06268000000000001,0.0761988240370828,0.6003368421052632,0.15309491335169217,0.04286389416139416,0.46246695515685926,0.991262024809924,0.9963272727272728,1.102592018125463,55.0,0.95615,0.9970000000000001,0.04748578734737375,0.9559610138352044,0.9969999330755135,0.04785073571050958,0.96915,0.9964000000000001,0.035112513032088316,0.94315,0.9976,0.07530128058102904
ArtificialDataset5,informative,0.017,0.026639999999999997,0.07400070910291305,0.7332428571428571,0.1012680154371813,0.017325948659183955,0.4308861587991127,0.9815553421368546,0.99492,0.9670182896165601,25.0,0.9667,0.998,0.03653710442823842,0.9666903159286533,0.9979999839419623,0.03654948024891717,0.9682999999999999,0.9972000000000001,0.03446953105901749,0.9651000000000001,0.9988000000000001,0.03968202183789097
ArtificialDataset5,informative+redundant,0.0156,0.03536,0.07527564870286471,0.6973600000000001,0.12430749343530421,0.020803065268065267,0.43430952171038406,0.9849641456582633,0.995351515151515,0.30945597632748567,33.0,0.9647249999999999,0.998,0.038035613011266844,0.9647085942687708,0.9979999951806843,0.038059246264991964,0.9680000000000001,0.998,0.03597141722455286,0.96145,0.998,0.0425076463709766
ArtificialDataset5,informative+redundant_nonLinear,0.013,0.0298,0.07118150938850884,0.6506,0.14271048018608506,0.018384723054723055,0.4316769224622168,0.9826255302120848,0.9950875,0.9902307060629093,32.0,0.9591000000000001,0.9978,0.04738812388894798,0.958890494792999,0.9977999847435687,0.04780783822159761,0.9722,0.9972,0.033036084167813465,0.9460000000000001,0.9984,0.07760824698445389
ArtificialDataset5,informative+noise,0.0488,0.07992,0.0719048256104542,0.7117866666666667,0.10247267681263966,0.05772004437654896,0.467392694139487,0.9933510204081635,0.996365,0.9298004530808833,40.0,0.9627749999999999,0.9959999999999999,0.0366859159429259,0.9627659833746918,0.9959999517057782,0.03669687475724269,0.9662999999999999,0.9960000000000001,0.03477322451049289,0.95925,0.9960000000000001,0.039577446680076345
ArtificialDataset5,informative+rand_extra,0.0196,0.03336,0.07341173401411823,0.6483375,0.10525198445233491,0.02236626984126984,0.4391584292545859,0.9842549819927972,0.9948857142857143,0.9414509052803085,28.0,0.9657999999999999,0.9984,0.036814748597344966,0.9657893436888723,0.9983999742607985,0.03682818101950399,0.9686,0.998,0.03489019510243121,0.963,0.9987999999999999,0.040336867220234766
ArtificialDataset5,mutual_info_top25,0.0372,0.05632,0.08069348636831075,0.6262823529411764,0.14858328005405225,0.04414007936507936,0.4263815645041692,0.9806781912765106,0.9934080000000002,1.0860300358599004,25.0,0.950725,0.9918000000000001,0.04424657371723025,0.9505419896515928,0.991799850488488,0.04458261668960117,0.9645499999999999,0.9931999999999999,0.0350789721302418,0.9369,0.9904,0.07100672000391427
ArtificialDataset5,f_classif_top25,0.0358,0.0636,0.08257745119064135,0.6292705882352942,0.1496155329940818,0.05176767676767677,0.4332820760803166,0.9818865146058422,0.993432,1.0927531875538479,25.0,0.9492499999999999,0.9892,0.04341411883576246,0.9490667524543979,0.9891996044547566,0.04374643714368154,0.9632,0.9911999999999999,0.035445894382444706,0.9353,0.9872,0.07005328584115707
ArtificialDataset5,rf_top25,0.0194,0.03536,0.07739272564599774,0.7207066666666667,0.149361290511784,0.026423023088023082,0.41675344970979666,0.9763494197679072,0.9934720000000001,1.089097707773303,25.0,0.95645,0.9949999999999999,0.04489922048321105,0.9562697103057107,0.9949999187096659,0.045255573498438784,0.9692500000000001,0.9955999999999999,0.032080924461207645,0.94365,0.9944,0.07369944756528757
ArtificialDataset5,relief_top25,0.0192,0.036520000000000004,0.07415438513201614,0.7036933333333334,0.12629359173653615,0.024981284271284272,0.4193102832307899,0.9773833533413364,0.9936,0.5262875602642404,25.0,0.9621,0.9968,0.036234316804456386,0.9620865783516366,0.9967999919645809,0.036254959320522084,0.96485,0.9968,0.03238231439712551,0.95935,0.9968,0.0410067241872772
ArtificialDataset5,xgb_top25,0.0158,0.03416,0.08034764725872034,0.6705,0.12907550728912706,0.024643181818181818,0.41920735909927714,0.9790567426970789,0.9936560000000001,0.7170408578434292,25.0,0.961,0.9952,0.03853962710176189,0.9609849700195142,0.9951999498347609,0.038563041259198426,0.964,0.9952,0.035002040756830985,0.958,0.9952000000000002,0.043270313148855315
