y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,level,subset
0,0.046,0.11960000000000001,0.06746831771530568,0.648,0.1409351703707559,0.08045000000000001,0.4630999147945457,0.979935871743487,0.9876666666666666,0.6612108537969493,class,informative+noise
1,0.094,0.08120000000000001,0.06746831771530568,0.6586153846153846,0.141301189209115,0.06382368742368742,0.45683110403273286,0.9748817635270541,0.9877333333333334,0.9707763888689557,class,informative+noise
dataset,0.07,0.10039999999999999,0.06746831771530568,0.6533076923076924,0.14111817978993543,0.07213684371184372,0.45996550941363934,0.9774088176352705,0.9877,0.8159936213329526,class,informative+noise
0,0.017241379310344862,0.0,0.036363636363636376,0.8461538461538461,0.04051727549263218,0.0,0.45434926479004045,0.9879759519038076,1.0,1.3092964490945176,instance,informative+noise
0,0.20243824901486762,0.2,0.0,0.6153846153846154,0.04677051377622682,1.0,0.50495765211837,1.0,1.0,0.2822858515105826,instance,informative+noise
0,0.1731984829329961,0.2,0.03614457831325302,0.6923076923076923,0.09294333527663606,0.0,0.47584612042763685,0.9919839679358717,1.0,0.5800873644032272,instance,informative+noise
0,0.3520602715508824,0.0,0.03614457831325302,0.6923076923076923,0.5089359898388413,0.0,0.43806649691497535,0.9739478957915831,1.0,0.48910599133609084,instance,informative+noise
0,0.3520602715508824,0.0,0.036363636363636376,0.6923076923076923,0.04087031781635159,0.0,0.43006382455053427,0.9619238476953907,0.9666666666666667,1.301604357825241,instance,informative+noise
0,0.3284594193685103,0.0,0.03614457831325302,0.6923076923076923,0.05221674866691706,0.0,0.46524538520902226,0.9759519038076152,1.0,0.9065283281171994,instance,informative+noise
0,0.0,0.2,0.0,0.6153846153846154,0.11046741035888064,0.0,0.4767719819760632,0.9939879759519038,0.9666666666666667,0.7686598164265397,instance,informative+noise
0,0.24627155600606931,0.0,0.036363636363636376,0.6923076923076923,0.042179250216682285,0.0,0.41469137726049543,0.9378757515030061,1.0,0.9893233760334763,instance,informative+noise
0,0.44610647819203963,0.4,0.9814814814814815,0.8461538461538461,0.4501470030510998,0.25,0.5306072888452377,1.0,1.0,0.15311302333447,instance,informative+noise
0,0.07346491228070173,0.0,0.036363636363636376,0.6923076923076923,0.04066190409450432,0.0,0.45649565013149507,0.9458917835671343,0.9666666666666667,1.0611057895800258,instance,informative+noise
0,0.2709428438352518,0.2,0.03614457831325302,0.6923076923076923,0.04295864376793468,0.0,0.48287515140577364,0.9939879759519038,1.0,0.8603095989996922,instance,informative+noise
0,0.20855201828653147,0.2,0.0,0.6153846153846154,0.522582326201712,0.0,0.4682400312285543,0.9939879759519038,1.0,0.13262704860938043,instance,informative+noise
0,0.22807927465589317,0.0,0.036363636363636376,0.6923076923076923,0.0429867455136102,0.0,0.4148762465175039,0.9639278557114228,1.0,0.8219548533667507,instance,informative+noise
0,0.22583006188036459,0.2,0.036363636363636376,0.8461538461538461,0.04057570306896913,0.0,0.44794362841649504,0.9919839679358717,1.0,0.47169569671405237,instance,informative+noise
0,0.22583006188036459,0.0,0.036363636363636376,0.6923076923076923,0.04188485376809731,0.0,0.4350941218889831,0.969939879759519,1.0,0.9114281134071369,instance,informative+noise
0,0.22807927465589317,0.0,0.036363636363636376,0.6923076923076923,0.11144402150625543,0.0,0.4786236882706353,0.9859719438877755,1.0,0.3757409680230206,instance,informative+noise
0,0.37012608603517694,0.0,0.036363636363636376,0.6923076923076923,0.39898374576287876,0.0,0.4567225661242489,0.9879759519038076,1.0,0.4690889288035461,instance,informative+noise
0,0.3520602715508824,0.4,0.03614457831325302,0.6923076923076923,0.053689959004178056,0.0,0.4798090990560848,0.9959919839679359,1.0,0.47610114896568295,instance,informative+noise
0,0.2709428438352518,0.6,0.0,0.38461538461538464,0.04491188654048861,0.0,0.49380025095889346,0.9979959919839679,1.0,0.9514803164486646,instance,informative+noise
0,0.3443696541041674,0.0,0.036363636363636376,0.6923076923076923,0.04213357789126454,0.0,0.4195308260780537,0.9539078156312625,1.0,1.0660140654339254,instance,informative+noise
0,0.2709428438352518,0.0,0.0,0.38461538461538464,0.04356099328311969,0.0,0.4679219989231618,0.9819639278557114,0.9333333333333333,1.0067909191483886,instance,informative+noise
0,0.20855201828653147,0.0,0.036363636363636376,0.8461538461538461,0.04787456984479954,0.0,0.4519859231229322,0.9559118236472945,1.0,0.8891613482475472,instance,informative+noise
0,0.017241379310344862,0.0,0.036363636363636376,0.6923076923076923,0.04033866935271657,0.0,0.4636195266250144,0.9579158316633266,0.9333333333333333,1.3210524486746964,instance,informative+noise
