Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset4,all,0.0498,0.07016,0.061348014192954006,0.6492777777777777,0.12821258755478532,0.05991075244519618,0.4525680435719296,0.9856850740296118,0.9956461538461538,1.0838849543638418,39.0,0.955275,0.9833999999999999,0.02607307039840143,0.9552663458192536,0.9833996220189183,0.026079708827182628,0.96055,0.9863999999999999,0.025018336132867462,0.9500000000000001,0.9804,0.028822213655442876
ArtificialDataset4,informative,0.017,0.026120000000000004,0.06868744473327756,0.6071294117647059,0.11109474663653386,0.01974579365079365,0.390055900346204,0.9660531412565025,0.9940133333333333,0.9349089576958671,15.0,0.961325,0.9922000000000001,0.02918197829385214,0.9613178924057861,0.9921998604316833,0.029188964542449552,0.96335,0.9940000000000001,0.03224048032254743,0.9592999999999999,0.9904,0.02819017052601335
ArtificialDataset4,informative+redundant,0.0168,0.030680000000000002,0.061910529672273354,0.643,0.1183376781371647,0.023062380952380952,0.38871567741901525,0.9623059623849538,0.9935894736842105,0.990848558742513,19.0,0.96115,0.9926,0.029294514357274683,0.961138836738104,0.9925998878702522,0.02930758557594706,0.96775,0.9932000000000001,0.025867298715891072,0.95455,0.992,0.0335985969094799
ArtificialDataset4,informative+redundant_nonLinear,0.0218,0.031239999999999997,0.06515695584359417,0.6465875,0.15510317545121746,0.024114603174603174,0.39436764412475334,0.9701908763505402,0.9939199999999999,0.95759817577237,20.0,0.9577,0.9911999999999999,0.033881136766221766,0.957689993346021,0.9911998689636599,0.033892738072304585,0.9598,0.9931999999999999,0.03828554370964133,0.9556,0.9892,0.031734613819703446
ArtificialDataset4,informative+noise,0.0594,0.0908,0.07066952168111154,0.6464235294117647,0.11068519583716598,0.07367367493617494,0.4626589897000911,0.992850020008003,0.9964666666666668,0.9389981788362155,30.0,0.9550999999999998,0.9829999999999999,0.02655022195226032,0.9550931605173679,0.9829990656597442,0.02655360717485337,0.9581,0.9884000000000001,0.028338968627265586,0.9521000000000001,0.9816,0.027518928550570924
ArtificialDataset4,informative+rand_extra,0.0246,0.0342,0.07070773486112039,0.6069294117647059,0.11435555227073096,0.027738095238095242,0.4104691913912352,0.9761340536214484,0.9948555555555555,0.9375622346724922,18.0,0.9605499999999999,0.9899999999999999,0.02792515507055039,0.9605452997932283,0.9899998237129768,0.027927836476813003,0.9642,0.992,0.028518465196129633,0.9569,0.9879999999999999,0.028719530437864575
ArtificialDataset4,mutual_info_top15,0.0464,0.06656000000000001,0.07999713562558042,0.7225866666666667,0.11999588369296275,0.06234087301587301,0.3892752225721873,0.9670974789915967,0.9908,1.2517780242015746,15.0,0.94145,0.97,0.0234042120751189,0.9414370914489512,0.9699979849738524,0.02341424287714397,0.9462999999999999,0.9708,0.02239566284541977,0.9366000000000001,0.9692000000000001,0.02605313252347434
ArtificialDataset4,f_classif_top15,0.0622,0.07728,0.08460890179602969,0.6016333333333334,0.12970204845261366,0.06779809523809524,0.3988303874221214,0.9720450580232093,0.9918133333333335,1.1992563198647,15.0,0.936975,0.9638,0.021529630744627264,0.9369605634217706,0.9637975996011985,0.021539500726121458,0.94085,0.9628,0.020436871440749273,0.9331,0.9648,0.02465278888888629
ArtificialDataset4,rf_top15,0.0358,0.05364000000000001,0.073598870864334,0.7020266666666667,0.12343248296717493,0.05123507936507935,0.3816711440435997,0.9596626650660264,0.9910533333333332,1.1086119704391153,15.0,0.94725,0.9789999999999999,0.02588562756213785,0.9472368672055482,0.9789989148313033,0.025898203660064924,0.95035,0.9792,0.023266346020440268,0.94415,0.9788,0.02999118918234868
ArtificialDataset4,relief_top15,0.034,0.05764000000000001,0.07769525577730199,0.6237176470588236,0.12717173086190148,0.05260666666666666,0.38479571877145224,0.9667598239295719,0.99136,1.1206050050764629,15.0,0.94625,0.9768000000000001,0.02611047956007597,0.9462360493502454,0.976799363192144,0.026125232427013412,0.94985,0.9776,0.024113955651092506,0.94265,0.9760000000000002,0.029959162681413985
ArtificialDataset4,xgb_top15,0.0314,0.04496,0.07003151575571803,0.6331625,0.14461682429298897,0.0405847619047619,0.3857318323202575,0.9657498999599841,0.9920133333333335,0.8434408719951003,15.0,0.9534,0.9826,0.026873034811870384,0.9533936229816252,0.9825994415253195,0.02687811802770175,0.95485,0.986,0.027526973784168244,0.9519500000000001,0.9847999999999999,0.027428816963186713
