dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset16,all,LogReg,0.7180000000000001,0.02441311123146739,0.5229165301572538,0.067824741858307,0.33095238095238094,0.08062014682250428,0.8647831050228311,0.02910250632589768
ArtificialDataset16,all,SVM-linear,0.71,0.02898275349237888,0.4988739179749667,0.0876506902800466,0.30925925925925923,0.08592142975699835,0.862062404870624,0.02758555076167592
ArtificialDataset16,all,SVM-rbf,0.759,0.02426932219902319,0.38132346957068447,0.13030243531649272,0.1558201058201058,0.07974073354376554,0.987576103500761,0.009711791489693792
ArtificialDataset16,all,RandomForest,0.7300000000000001,0.01843908891458576,0.17037896633698538,0.0952615960455485,0.05436507936507935,0.036477490947418326,0.9861872146118722,0.016401849365901205
ArtificialDataset16,all,KNN,0.7709999999999999,0.017000000000000015,0.5896702752200623,0.056405716335064617,0.34907407407407404,0.06443428408797916,0.931107305936073,0.021127881033669957
ArtificialDataset16,all,NaiveBayes,0.34099999999999997,0.031128764832546757,0.26979351100273063,0.05496896805232064,0.9387566137566138,0.06393433374472672,0.11445966514459664,0.038845432743217896
ArtificialDataset16,all,DecisionTree,0.658,0.044452221541785734,0.4722682742537712,0.09004360517219707,0.33505291005291005,0.10846891529350715,0.7808599695585997,0.045163660838054544
ArtificialDataset16,all,XGBoost,0.748,0.028913664589601946,0.45423645123754053,0.10773368027656172,0.2178571428571429,0.0762599119594014,0.9489916286149164,0.021319416407768663
ArtificialDataset16,informative,LogReg,0.76,0.023237900077244522,0.5450657487913031,0.08327556010416988,0.30886243386243384,0.09405171185998311,0.9309741248097414,0.025593698955839808
ArtificialDataset16,informative,SVM-linear,0.7769999999999999,0.020024984394500803,0.5099041039091802,0.07600779745114049,0.23637566137566135,0.05640894689473933,0.9820015220700153,0.012519315018890536
ArtificialDataset16,informative,SVM-rbf,0.8240000000000001,0.01624807680927189,0.6982616259866861,0.04250450234942182,0.440079365079365,0.06123938643274665,0.9696347031963471,0.012109846255952869
